PDSFD_1000_02_FDJ_20CGB01-MW,PDSFD_1000_02_YCFJ_20HLA20CP101,PDSFD_1000_02_YCFJ_20HLA20CT301,PDSFD_1000_02_YCFJ_20HLB20CT312,PDSFD_1000_02_YCFJ_20HLB20CT315,PDSFD_1000_02_YCFJ_20HLB20CT318,PDSFD_1000_02_YCFJ_20HLB20CY101A-A,PDSFD_1000_02_YCFJ_20HLB20CY101AB-A,PDSFD_1000_02_YCFJ_20HLB20ZZ101-ZT,PDSFD_1000_02_YCFJ_20HLV21CT301,PDSFD_1000_02_YCFJ_20HLV21CT302
502.8972,10.448839999999999,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7647703,0.6533812,48.7381,34.7408,35.49901
502.0409,10.40115,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7647703,0.645752,48.75336,34.61444,35.49901
502.0409,10.40115,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7586666999999999,0.6518556,48.75336,34.61444,35.49901
502.8972,10.40115,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7785032,0.6549069000000001,48.76099,34.61444,35.49901
503.3254,10.42023,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7571411,0.656433,48.74572,34.61444,35.49901
502.8972,10.39352,5.0598849999999995,59.47325,58.5822,59.34594,0.7632446999999999,0.6182861,48.730470000000004,34.61444,35.49901
503.8606,10.39734,5.185061,59.600559999999994,58.5822,59.34594,0.7586666999999999,0.6015013000000001,48.77624,34.61444,35.49901
503.3254,10.51941,5.185061,59.600559999999994,58.5822,59.21864,0.74646,0.6671140999999999,48.43292,34.61444,35.49901
502.0409,10.45837,5.185061,59.600559999999994,58.5822,59.34594,0.7479855,0.6549069000000001,48.80676,34.61444,35.49901
502.8972,10.448839999999999,5.185061,59.600559999999994,58.5822,59.34594,0.7479855,0.6671140999999999,48.75336,34.61444,35.49901
499.9001,10.47935,5.185061,59.600559999999994,58.5822,59.34594,0.74646,0.6167599,48.730470000000004,34.61444,35.49901
502.8972,10.47173,5.185061,59.600559999999994,58.5822,59.34594,0.7922362,0.7098386,48.76099,34.61444,35.49901
502.8972,10.53657,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7556148,0.8517454,48.097229999999996,34.61444,35.49901
503.3254,10.44121,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7540892,0.670166,48.31848,34.61444,35.49901
502.4691,10.44121,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7235715,0.656433,48.25744,34.61444,35.49901
503.3254,10.43548,5.0598849999999995,59.600559999999994,58.5822,59.34594,0.7418819000000001,0.6655886,48.28796,34.61444,35.49901
503.3254,10.48317,5.0598849999999995,59.600559999999994,58.5822,59.21864,0.7510374,0.6259153000000001,48.295590000000004,34.61444,35.49901
502.4691,10.540389999999999,5.0598849999999995,59.600559999999994,58.5822,59.21864,0.7479855,0.6274416,48.56262,34.7408,35.49901
503.3254,10.47363,5.0598849999999995,59.600559999999994,58.5822,59.21864,0.7846069,0.6442258000000001,48.45581,34.7408,35.49901
503.3254,10.4908,5.185061,59.600559999999994,58.5822,59.21864,0.7907105999999999,0.6671140999999999,48.49395,34.7408,35.49901
503.4324,10.50606,5.185061,59.47325,58.5822,59.21864,0.7540892,0.6396483000000001,48.50922,34.7408,35.49901
503.3254,10.44121,5.185061,59.600559999999994,58.5822,59.21864,0.7250977,0.6777953,48.9975,34.7408,35.49901
502.4691,10.44311,5.185061,59.600559999999994,58.5822,59.21864,0.7479855,0.6747434,49.0509,34.61444,35.49901
503.3254,10.410689999999999,5.310241,59.600559999999994,58.5822,59.21864,0.7632446999999999,0.656433,49.50866,34.61444,35.49901
502.8972,10.42404,5.310241,59.600559999999994,58.5822,59.21864,0.7907105999999999,0.6198117,49.53155,34.61444,35.49901
503.7536,10.49461,5.310241,59.47325,58.5822,59.21864,0.8212277,0.6823726999999999,49.82147,34.61444,35.49901
503.3254,10.44502,5.310241,59.600559999999994,58.5822,59.21864,0.7617185000000001,0.6411739000000001,49.53155,34.61444,35.49901
502.8972,10.51941,5.4354260000000005,59.600559999999994,58.5822,59.21864,0.8044435000000001,0.6777953,49.66125,34.61444,35.49901
502.4691,10.52132,5.4354260000000005,59.600559999999994,58.5822,59.21864,0.7800289,0.6823726999999999,49.65363,34.61444,35.37263
503.4324,10.48508,5.4354260000000005,59.600559999999994,58.5822,59.34594,0.8044435000000001,0.7205196999999999,49.66125,34.61444,35.49901
504.2887,10.42023,5.4354260000000005,59.600559999999994,58.5822,59.34594,0.8456416999999999,0.6854246,49.18823,34.61444,35.37263
503.3254,10.513689999999999,5.4354260000000005,59.600559999999994,58.5822,59.34594,0.7449336999999999,0.6274416,49.22638,34.61444,35.49901
502.8972,10.44693,5.310241,59.600559999999994,58.709480000000006,59.21864,0.7647703,0.632019,49.16534,34.61444,35.49901
502.8972,10.43167,5.4354260000000005,59.600559999999994,58.709480000000006,59.21864,0.7647703,0.7128904,49.53155,34.61444,35.49901
502.0409,10.372539999999999,5.4354260000000005,59.600559999999994,58.709480000000006,59.21864,0.8105465999999999,0.708313,50.11139,34.61444,35.37263
502.8972,10.41832,5.560617,59.600559999999994,58.709480000000006,59.21864,0.8135984,0.6854246,50.11139,34.61444,35.49901
503.3254,10.502239999999999,5.560617,59.600559999999994,58.709480000000006,59.21864,0.7601929000000001,0.6289672,50.141909999999996,34.61444,35.37263
503.3254,10.41641,5.560617,59.600559999999994,58.709480000000006,59.21864,0.7998655,0.632019,50.11139,34.61444,35.49901
502.4691,10.42595,5.685812,59.600559999999994,58.709480000000006,59.21864,0.8227539,0.7098386,50.14954,34.61444,35.49901
503.3254,10.406880000000001,5.811014,59.600559999999994,58.709480000000006,59.34594,0.7998655,0.6549069000000001,50.09613,34.61444,35.49901
503.7536,10.46219,5.936219,59.600559999999994,58.5822,59.34594,0.8288575,0.6335446,50.141909999999996,34.61444,35.37263
503.3254,10.48889,5.936219,59.600559999999994,58.709480000000006,59.34594,0.819702,0.6488038,50.12665,34.61444,35.49901
502.8972,10.437389999999999,5.936219,59.600559999999994,58.709480000000006,59.21864,0.8090208999999999,0.645752,50.12665,34.61444,35.37263
502.8972,10.36682,6.0614300000000005,59.600559999999994,58.709480000000006,59.21864,0.819702,0.6243898,50.14954,34.61444,35.37263
503.3254,10.42786,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.8319088,0.6427001,50.41656,34.61444,35.37263
503.3254,10.42595,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.8410643,0.6747434,50.61493,34.61444,35.37263
502.8972,10.45837,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.8395386,0.6396483000000001,50.874320000000004,34.61444,35.37263
503.7536,10.45647,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.819702,0.6762697,50.8667,34.61444,35.49901
503.3254,10.47363,6.186646,59.600559999999994,58.5822,59.34594,0.8013916999999999,0.6732178000000001,50.874320000000004,34.61444,35.49901
502.8972,10.46982,6.186646,59.600559999999994,58.5822,59.34594,0.7678221,0.6686398,50.62255,34.61444,35.49901
503.7536,10.475539999999999,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.7785032,0.7128904,50.721740000000004,34.61444,35.49901
502.0409,10.43167,5.936219,59.600559999999994,58.5822,59.34594,0.8151246,0.6854246,50.75226,34.61444,35.49901
502.0409,10.460280000000001,5.811014,59.600559999999994,58.5822,59.34594,0.8364868000000001,0.7144166000000001,51.065059999999995,34.61444,35.49901
502.4691,10.5175,5.811014,59.600559999999994,58.5822,59.34594,0.8074948000000001,0.6579587,51.065059999999995,34.61444,35.37263
503.3254,10.5175,5.685812,59.600559999999994,58.5822,59.34594,0.8212277,0.7067868,51.0498,34.61444,35.37263
502.8972,10.44502,5.560617,59.600559999999994,58.5822,59.34594,0.8151246,0.7220459,50.889590000000005,34.61444,35.37263
502.4691,10.466,5.560617,59.600559999999994,58.5822,59.34594,0.8471679,0.6823726999999999,50.9201,34.61444,35.37263
503.7536,10.48317,5.560617,59.600559999999994,58.5822,59.34594,0.8563228,0.7174678000000001,50.88196,34.61444,35.37263
505.1451,10.570910000000001,5.560617,59.600559999999994,58.5822,59.34594,0.8090208999999999,0.7449336999999999,50.91248,34.61444,35.37263
502.8972,10.422130000000001,5.560617,59.600559999999994,58.5822,59.34594,0.8380125,0.7067868,50.57678,34.61444,35.37263
502.8972,10.45456,5.4354260000000005,59.600559999999994,58.5822,59.34594,0.7998655,0.708313,50.630179999999996,34.61444,35.49901
503.3254,10.45265,5.560617,59.600559999999994,58.5822,59.34594,0.7525636,0.7937618000000001,50.88196,34.61444,35.49901
502.8972,10.48698,5.560617,59.600559999999994,58.5822,59.34594,0.8105465999999999,0.6579587,50.874320000000004,34.61444,35.49901
502.8972,10.55565,5.685812,59.600559999999994,58.5822,59.34594,0.7800289,0.6228635,50.92773,34.61444,35.49901
502.8972,10.4908,5.685812,59.600559999999994,58.5822,59.34594,0.8090208999999999,0.6549069000000001,50.88196,34.61444,35.49901
503.7536,10.502239999999999,5.811014,59.600559999999994,58.5822,59.34594,0.8135984,0.6228635,50.95825,34.61444,35.49901
502.8972,10.48126,5.936219,59.600559999999994,58.5822,59.34594,0.8227539,0.69458,50.8667,34.7408,35.49901
502.4691,10.51941,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.8319088,0.6762697,50.90485,34.7408,35.49901
503.3254,10.502239999999999,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.8181759,0.6900026,50.9201,34.7408,35.49901
502.4691,10.50034,6.0614300000000005,59.600559999999994,58.5822,59.34594,0.8090208999999999,0.632019,50.12665,34.7408,35.6254
502.0409,10.437389999999999,6.186646,59.727880000000006,58.5822,59.34594,0.8181759,0.6777953,50.42419,34.86715,35.49901
504.1817,10.45074,6.0614300000000005,59.600559999999994,58.5822,59.47325,0.7907105999999999,0.6427001,50.44708,34.86715,35.6254
504.6098,10.42023,5.936219,59.600559999999994,58.5822,59.47325,0.7846069,0.6335446,50.45471,34.7408,35.49901
503.7536,10.41641,5.811014,59.727880000000006,58.5822,59.47325,0.8090208999999999,0.632019,50.56915,34.86715,35.6254
503.3254,10.475539999999999,5.811014,59.727880000000006,58.5822,59.47325,0.7998655,0.69458,50.9201,34.86715,35.49901
503.3254,10.46791,5.685812,59.727880000000006,58.5822,59.47325,0.833435,0.7144166000000001,50.88196,34.86715,35.6254
502.8972,10.45837,5.560617,59.727880000000006,58.5822,59.47325,0.8364868000000001,0.6900026,50.88196,34.86715,35.6254
502.4691,10.39162,5.4354260000000005,59.727880000000006,58.5822,59.47325,0.8151246,0.7113648,50.88196,34.86715,35.6254
503.3254,10.43167,5.310241,59.600559999999994,58.709480000000006,59.47325,0.8364868000000001,0.7113648,50.89721,34.86715,35.6254
503.7536,10.41641,5.310241,59.600559999999994,58.709480000000006,59.47325,0.8013916999999999,0.6716916,50.6073,34.86715,35.6254
502.8972,10.44502,5.310241,59.600559999999994,58.709480000000006,59.47325,0.8105465999999999,0.708313,50.592040000000004,34.86715,35.6254
501.6127,10.46982,5.310241,59.600559999999994,58.709480000000006,59.47325,0.7983398,0.7128904,50.57678,34.86715,35.6254
502.4691,10.395430000000001,5.310241,59.600559999999994,58.709480000000006,59.47325,0.8181759,0.7144166000000001,50.72937,34.86715,35.6254
503.7536,10.45265,5.185061,59.600559999999994,58.83676,59.47325,0.7754514,0.7205196999999999,49.836729999999996,34.86715,35.6254
503.7536,10.49843,5.0598849999999995,59.600559999999994,58.83676,59.47325,0.8029173000000001,0.7128904,50.25635,34.86715,35.6254
503.3254,10.49271,4.934715,59.600559999999994,58.83676,59.47325,0.7937618000000001,0.6884764,50.31738,34.86715,35.6254
503.3254,10.475539999999999,4.809549,59.600559999999994,58.83676,59.47325,0.7983398,0.8044435000000001,49.52393,34.7408,35.6254
503.3254,10.44121,4.559234,59.600559999999994,58.83676,59.47325,0.7891843000000001,0.8471679,50.75226,34.7408,35.49901
503.3254,10.42404,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.8700556999999999,0.7785032,51.0498,34.7408,35.49901
502.0409,10.433580000000001,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.8746338,0.7601929000000001,51.492309999999996,34.61444,35.49901
503.3254,10.383989999999999,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.8975216,0.9036252,53.52936,34.61444,35.49901
502.0409,10.410689999999999,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.9005734000000001,0.8547971999999999,53.7735,34.4881,35.49901
503.8606,10.47363,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.8975216,0.8685301999999999,54.15497,34.4881,35.6254
503.3254,10.48508,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.8441161,0.8593745999999999,54.10156,34.4881,35.6254
502.4691,10.49461,4.308939,59.600559999999994,58.709480000000006,59.47325,0.8990478999999999,0.871582,54.0863,34.4881,35.6254
502.8972,10.58426,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.8731075999999999,0.8532716,54.43725,34.4881,35.6254
502.8972,10.47173,4.4340839999999995,59.600559999999994,58.709480000000006,59.47325,0.8792112,0.9005734000000001,54.39911,34.4881,35.6254
502.0409,10.53085,4.559234,59.727880000000006,58.709480000000006,59.47325,0.9341429,0.8471679,54.444880000000005,34.61444,35.6254
502.4691,10.54802,4.6843900000000005,59.600559999999994,58.83676,59.47325,0.9280393,0.9143064000000001,54.422,34.7408,35.49901
503.3254,10.55374,4.809549,59.727880000000006,58.709480000000006,59.47325,0.9478759,0.8624265,54.414359999999995,34.61444,35.6254
502.8972,10.50987,4.809549,59.600559999999994,58.709480000000006,59.47325,0.8776856,0.8593745999999999,54.88739,34.61444,35.6254
501.6127,10.57281,4.934715,59.600559999999994,58.709480000000006,59.47325,0.9265136999999999,0.9341429,54.84924,34.61444,35.6254
502.8972,10.55183,4.934715,59.600559999999994,58.83676,59.47325,0.9143064000000001,0.9051514999999999,54.79583,34.61444,35.6254
503.3254,10.55756,4.934715,59.600559999999994,58.709480000000006,59.47325,0.8929441999999999,0.9158325999999999,54.82635,34.61444,35.6254
503.3254,10.58426,4.934715,59.600559999999994,58.709480000000006,59.47325,0.9143064000000001,0.8868405,54.84924,34.7408,35.6254
505.5732,10.56137,4.934715,59.727880000000006,58.709480000000006,59.47325,0.9005734000000001,1.480407,54.078669999999995,34.61444,35.6254
504.6098,10.567089999999999,5.0598849999999995,59.727880000000006,58.709480000000006,59.47325,0.9188844,0.8975216,54.704280000000004,34.61444,35.6254
505.5732,10.52132,5.0598849999999995,59.727880000000006,58.709480000000006,59.47325,0.9494016,0.8761594000000001,54.64325,34.61444,35.6254
502.0409,10.50987,4.934715,59.727880000000006,58.709480000000006,59.47325,0.9280393,0.9158325999999999,54.612730000000006,34.61444,35.6254
502.0409,10.55183,4.934715,59.727880000000006,58.709480000000006,59.47325,0.9371948,0.8670045,54.895019999999995,34.61444,35.6254
501.6127,10.55183,4.809549,59.727880000000006,58.709480000000006,59.47325,0.9280393,0.8822631,55.169669999999996,34.7408,35.6254
502.4691,10.49461,4.6843900000000005,59.727880000000006,58.709480000000006,59.47325,0.9234619000000001,0.9188844,55.01709,34.7408,35.6254
503.3254,10.502239999999999,4.559234,59.727880000000006,58.709480000000006,59.47325,0.9173582,0.8944698,55.00946,34.7408,35.6254
500.6494,10.57472,4.4340839999999995,59.727880000000006,58.709480000000006,59.47325,0.9310911000000001,0.9051514999999999,55.032340000000005,34.7408,35.6254
500.7564,10.58998,4.4340839999999995,59.600559999999994,58.709480000000006,59.600559999999994,0.9036252,0.8990478999999999,55.00946,34.61444,35.6254
504.1817,10.60905,4.308939,59.600559999999994,58.709480000000006,59.47325,0.9295655,0.8731075999999999,54.91028000000001,34.61444,35.6254
502.8972,10.51178,4.308939,59.600559999999994,58.709480000000006,59.47325,0.9204100000000001,1.407165,54.26941,34.61444,35.49901
502.8972,10.57663,4.1838,59.600559999999994,58.709480000000006,59.47325,0.9005734000000001,0.9204100000000001,54.597469999999994,34.61444,35.49901
504.1817,10.61096,4.058665,59.600559999999994,58.709480000000006,59.47325,0.9249875,0.8883667,54.597469999999994,34.61444,35.37263
503.7536,10.61668,4.058665,59.600559999999994,58.709480000000006,59.600559999999994,0.9280393,0.9005734000000001,55.35278,34.61444,35.37263
502.8972,10.54993,4.058665,59.600559999999994,58.709480000000006,59.47325,0.9509277,0.8670045,55.04761,34.61444,35.37263
503.7536,10.64148,4.058665,59.47325,58.709480000000006,59.47325,0.9173582,0.9356686,55.00946,34.61444,35.37263
502.0409,10.55183,4.058665,59.600559999999994,58.709480000000006,59.47325,0.9783936,0.9249875,55.055240000000005,34.4881,35.37263
502.4691,10.60333,4.058665,59.600559999999994,58.709480000000006,59.47325,0.9875485,0.9097289000000001,55.01709,34.4881,35.37263
503.3254,10.58044,4.058665,59.47325,58.709480000000006,59.47325,0.9738155999999999,0.8883667,54.95605,34.4881,35.37263
502.8972,10.57472,4.058665,59.47325,58.709480000000006,59.47325,0.9875485,0.9371948,54.87976,34.4881,35.37263
505.038,10.58998,4.1838,59.47325,58.709480000000006,59.47325,1.025695,0.9677125,55.20782,34.4881,35.37263
502.8972,10.597610000000001,4.1838,59.47325,58.709480000000006,59.47325,0.9646606,0.9234619000000001,55.169669999999996,34.4881,35.37263
502.0409,10.61668,4.058665,59.47325,58.709480000000006,59.47325,0.9249875,0.8563228,55.169669999999996,34.4881,35.37263
506.0014,10.624310000000001,3.933536,59.47325,58.709480000000006,59.47325,0.9280393,0.9082027,55.20782,34.4881,35.37263
503.3254,10.559460000000001,3.933536,59.47325,58.709480000000006,59.47325,0.9051514999999999,0.9051514999999999,55.14679,34.4881,35.37263
503.3254,10.540389999999999,3.933536,59.47325,58.5822,59.47325,0.9661863000000002,0.9112546,55.20019,34.4881,35.37263
502.8972,10.4393,3.808411,59.47325,58.5822,59.47325,0.9280393,0.8853148999999999,55.169669999999996,34.36176,35.37263
502.0409,10.49271,3.808411,59.47325,58.5822,59.47325,0.9890747,0.9524534,55.2536,34.36176,35.37263
502.8972,10.570910000000001,3.808411,59.47325,58.5822,59.47325,0.9783936,0.9219357,55.20782,34.36176,35.24625
504.1817,10.5423,3.683292,59.47325,58.5822,59.47325,0.9555051999999999,0.9082027,55.1773,34.36176,35.24625
503.7536,10.57281,3.683292,59.47325,58.5822,59.47325,0.9265136999999999,0.9295655,55.20019,34.36176,35.24625
503.4324,10.58235,3.808411,59.47325,58.5822,59.47325,0.9524534,0.9310911000000001,55.1773,34.36176,35.24625
501.6127,10.58044,3.808411,59.47325,58.5822,59.47325,0.9097289000000001,0.9036252,54.757690000000004,34.36176,35.24625
503.3254,10.57663,3.933536,59.47325,58.5822,59.47325,0.9356686,0.9188844,54.727169999999994,34.36176,35.24625
502.8972,10.57281,3.933536,59.47325,58.5822,59.47325,0.9387204,0.8670045,54.727169999999994,34.36176,35.24625
503.7536,10.5442,4.058665,59.34594,58.5822,59.47325,0.9188844,0.8990478999999999,54.704280000000004,34.36176,35.24625
502.8972,10.58044,4.1838,59.34594,58.5822,59.47325,0.9494016,0.9127808000000001,54.704280000000004,34.36176,35.24625
503.3254,10.60143,4.1838,59.34594,58.5822,59.47325,0.9722898999999999,0.8761594000000001,54.742430000000006,34.36176,35.24625
502.0409,10.67581,4.1838,59.34594,58.5822,59.47325,0.958557,0.8929441999999999,54.696659999999994,34.36176,35.24625
495.5114,10.60715,4.308939,59.34594,58.5822,59.47325,0.9707636999999999,0.8319088,54.12445,34.36176,35.24625
489.3031,10.54993,4.1838,59.34594,58.5822,59.47325,0.9219357,0.9020997,54.39911,34.23542,35.24625
486.7341,10.662460000000001,4.1838,59.47325,58.5822,59.47325,0.9249875,1.4331049999999999,54.97894,34.23542,35.24625
487.1623,10.62622,4.1838,59.47325,58.5822,59.47325,0.9051514999999999,0.8471679,54.109190000000005,34.23542,35.24625
486.3059,10.58044,4.058665,59.47325,58.5822,59.47325,0.9219357,0.8792112,54.15497,34.23542,35.24625
486.7341,10.50034,4.1838,59.47325,58.5822,59.47325,0.9997558000000001,0.9051514999999999,54.39148,34.23542,35.24625
486.3059,10.57281,4.308939,59.47325,58.5822,59.47325,1.02417,0.8959959999999999,55.22308,34.23542,35.24625
487.1623,10.57281,4.308939,59.47325,58.5822,59.47325,0.9722898999999999,0.8929441999999999,54.71954,34.23542,35.24625
486.3059,10.54611,4.4340839999999995,59.47325,58.5822,59.47325,0.9906003000000001,0.8975216,55.31463000000001,34.23542,35.24625
486.62699999999995,10.46219,4.559234,59.47325,58.5822,59.47325,1.016541,0.9417722,55.3299,34.23542,35.24625
486.3059,10.41641,4.559234,59.47325,58.5822,59.47325,0.9860228999999999,0.9356686,55.6427,34.23542,35.24625
491.0157,10.54802,4.6843900000000005,59.47325,58.5822,59.47325,1.0089110000000001,0.9143064000000001,55.35278,34.23542,35.24625
492.4072,10.61096,4.809549,59.47325,58.5822,59.34594,1.010437,0.9204100000000001,55.650330000000004,34.23542,35.24625
494.1199,10.48126,4.809549,59.47325,58.5822,59.47325,1.007385,0.8837886999999999,55.657959999999996,34.23542,35.24625
500.2212,10.513689999999999,5.0598849999999995,59.34594,58.5822,59.47325,0.9814454,0.8990478999999999,55.99365,34.36176,35.24625
504.1817,10.61287,5.185061,59.34594,58.5822,59.47325,0.9997558000000001,0.8502197,55.94024,34.36176,35.24625
507.714,10.6205,5.310241,59.34594,58.5822,59.47325,1.0562129999999998,0.8593745999999999,55.978390000000005,34.4881,35.24625
512.9590000000001,10.570910000000001,5.310241,59.34594,58.5822,59.47325,1.0012809999999999,0.8471679,55.49774,34.4881,35.24625
521.3082,10.6205,5.4354260000000005,59.34594,58.5822,59.47325,1.037903,0.8288575,56.28357,34.4881,35.24625
526.125,10.666269999999999,5.685812,59.34594,58.5822,59.47325,1.0272219999999999,0.8731075999999999,56.26068000000001,34.4881,35.24625
532.2263,10.710139999999999,5.685812,59.34594,58.5822,59.47325,1.074524,0.9005734000000001,56.321709999999996,34.4881,35.24625
538.4346,10.79979,5.685812,59.34594,58.5822,59.47325,1.045532,0.833435,56.4209,34.4881,35.24625
543.2514,10.86655,5.811014,59.34594,58.5822,59.47325,1.0684209999999998,0.8441161,56.42851999999999,34.4881,35.24625
548.4964,10.824580000000001,5.811014,59.34594,58.5822,59.47325,1.05011,0.8425905,56.405640000000005,34.4881,35.24625
554.1696,10.88181,5.811014,59.34594,58.454930000000004,59.47325,0.9936521999999999,0.8319088,56.451409999999996,34.4881,35.24625
560.806,10.92949,5.936219,59.34594,58.5822,59.47325,1.010437,0.8288575,57.183840000000004,34.4881,35.24625
564.7666,10.70633,5.936219,59.34594,58.454930000000004,59.47325,1.083679,1.092834,58.404540000000004,34.4881,35.24625
570.0115,10.87036,5.811014,59.34594,58.454930000000004,59.47325,1.105041,0.8776856,59.953309999999995,34.4881,35.24625
576.9692,10.9066,5.685812,59.34594,58.454930000000004,59.47325,1.138611,0.9020997,60.25085,34.4881,35.37263
582.2141,11.08398,5.560617,59.34594,58.454930000000004,59.47325,1.071472,0.8471679,60.243219999999994,34.4881,35.24625
592.8112,11.07826,5.4354260000000005,59.34594,58.454930000000004,59.47325,1.106568,0.9570314,60.540769999999995,34.4881,35.37263
605.0138,11.064910000000001,5.310241,59.34594,58.454930000000004,59.47325,1.138611,0.9082027,60.57892,34.4881,35.24625
609.4024,11.062999999999999,5.310241,59.34594,58.454930000000004,59.47325,1.117249,0.9097289000000001,60.52551,34.4881,35.24625
608.5461,11.080169999999999,5.185061,59.34594,58.454930000000004,59.47325,1.086731,0.9265136999999999,60.998540000000006,34.4881,35.37263
608.9742,11.10115,5.185061,59.34594,58.454930000000004,59.47325,1.1096190000000001,0.9143064000000001,61.334219999999995,34.4881,35.24625
616.4671,11.17172,5.0598849999999995,59.34594,58.454930000000004,59.47325,1.098938,1.242371,61.21216,34.4881,35.37263
622.1403,11.15837,4.934715,59.34594,58.454930000000004,59.47325,1.1569209999999999,0.8654783000000001,62.097159999999995,34.4881,35.37263
626.1007,11.13358,4.809549,59.34594,58.454930000000004,59.600559999999994,1.248474,0.8303832,64.44702,34.4881,35.37263
628.7767,11.23276,4.809549,59.34594,58.454930000000004,59.600559999999994,1.307983,0.8425905,64.82086,34.4881,35.37263
627.9204,11.38916,4.809549,59.34594,58.454930000000004,59.600559999999994,1.338501,0.8547971999999999,65.78217,34.4881,35.37263
644.9398,11.44638,4.6843900000000005,59.34594,58.454930000000004,59.600559999999994,1.327819,0.8517454,65.7669,34.4881,35.37263
650.1848,11.37772,4.6843900000000005,59.34594,58.454930000000004,59.600559999999994,1.381226,0.8654783000000001,67.02575999999999,34.4881,35.37263
655.4298,11.41014,4.6843900000000005,59.34594,58.5822,59.600559999999994,1.428527,0.8425905,67.73529,34.4881,35.37263
660.2466,11.43303,4.6843900000000005,59.34594,58.5822,59.600559999999994,1.428527,0.9097289000000001,67.77344000000001,34.4881,35.37263
661.21,11.5036,4.6843900000000005,59.34594,58.5822,59.600559999999994,1.4727780000000001,0.9844966999999999,67.81158,34.4881,35.37263
668.5958,11.429210000000001,4.6843900000000005,59.34594,58.5822,59.727880000000006,1.5307620000000002,1.283569,70.3598,34.61444,35.37263
676.9449,11.48071,4.559234,59.21864,58.5822,59.727880000000006,1.509399,1.077575,71.45081,34.4881,35.37263
683.5814,11.59706,4.559234,59.21864,58.5822,59.727880000000006,1.568909,1.011963,71.42792,34.4881,35.37263
688.8264,11.56082,4.4340839999999995,59.21864,58.709480000000006,59.727880000000006,1.565857,1.103516,73.90746999999999,34.4881,35.37263
695.8911,11.64856,4.308939,59.21864,58.709480000000006,59.727880000000006,1.503296,1.0409549999999999,74.70092,34.4881,35.37263
702.7416,11.69815,4.308939,59.21864,58.709480000000006,59.727880000000006,1.5185540000000002,1.0958860000000001,74.73145,34.4881,35.37263
704.5613,11.58943,4.308939,59.21864,58.5822,59.727880000000006,1.495667,1.091308,75.75378,34.4881,35.37263
710.7697,11.5818,4.308939,59.21864,58.454930000000004,59.600559999999994,1.526184,1.0821530000000001,76.39465,34.4881,35.37263
716.0146,11.6066,4.1838,59.09134,58.454930000000004,59.600559999999994,1.57959,1.175232,76.97449,34.4881,35.37263
717.7273,11.68098,4.1838,59.09134,58.454930000000004,59.600559999999994,1.5002440000000001,1.126403,76.98212,34.4881,35.37263
717.7273,11.614230000000001,4.1838,58.96405,58.454930000000004,59.600559999999994,1.521606,1.117249,76.51671999999999,34.4881,35.37263
717.7273,11.44638,4.1838,58.83676,58.327659999999995,59.600559999999994,1.5200799999999999,1.140136,76.50146,34.4881,35.37263
716.4428,11.45401,4.058665,58.83676,58.327659999999995,59.47325,1.5200799999999999,1.134033,75.60883000000001,34.4881,35.37263
716.4428,11.4521,4.058665,58.83676,58.2004,59.47325,1.478882,1.083679,75.58594000000001,34.4881,35.37263
717.7273,11.38916,4.058665,58.709480000000006,58.2004,59.47325,1.484985,1.092834,75.61645,34.4881,35.37263
712.0542,11.3739,4.058665,58.709480000000006,58.2004,59.47325,1.4727780000000001,1.1416629999999999,75.6012,34.4881,35.37263
709.8063,11.46545,4.058665,58.5822,58.07314,59.34594,1.504821,1.1203,75.17395,34.4881,35.37263
712.0542,11.51886,4.058665,58.5822,58.07314,59.34594,1.440735,1.065369,74.05243,34.4881,35.37263
713.3386,11.51695,4.1838,58.5822,57.94588,59.21864,1.521606,1.085205,73.59467,34.4881,35.37263
712.8035,11.56654,4.058665,58.454930000000004,57.94588,59.21864,1.515503,1.080627,72.84698,34.4881,35.37263
708.95,11.49216,4.058665,58.454930000000004,57.818630000000006,59.21864,1.4910889999999999,1.0409549999999999,72.16797,34.4881,35.37263
708.5219,11.45019,4.058665,58.327659999999995,57.691390000000006,59.21864,1.4437870000000002,1.0089110000000001,71.48132,34.4881,35.24625
