PDSFD_1000_01_NJSB_10LCA00CT301,PDSFD_1000_01_NJSB_10LCA20CP101,PDSFD_1000_01_NJSB_10LCA50CF101_2S,PDSFD_1000_01_NJSB_10LCB10AP001-A,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI7,PDSFD_1000_01_NJSB_10LCB10AP001BP-AI8,PDSFD_1000_01_NJSB_10LCB10CT351,PDSFD_1000_01_NJSB_10LCB10CT353,PDSFD_1000_01_NJSB_10LCB10CT355,PDSFD_1000_01_NJSB_10LCB10CT361,PDSFD_1000_01_NJSB_10LCB10CT363,PDSFD_1000_01_NJSB_10LCB10CT364,PDSFD_1000_01_NJSB_10LCB10CT365,PDSFD_1000_01_XHSB_10PCB20CT301
33.73012,1.863464,1558.545,34.27734,51.79825,37.53357,33.53016,33.40419,34.16147,26.09268,17.22687,50.73838,43.64197,11.76815
33.85644,1.869568,1515.171,33.4753,51.78051,37.35809,33.53016,33.40419,34.16147,26.09268,17.16408,50.73838,43.76855,11.76815
33.7617,1.861328,1535.276,33.49915,51.76277,37.42675,33.53016,33.40419,34.16147,26.09268,17.28967,50.73838,43.64197,11.76815
33.85644,1.857666,1560.035,34.2523,51.74503,37.53357,33.53016,33.40419,34.16147,26.09268,17.16408,50.73838,43.64197,11.76815
33.85644,1.865601,1539.334,34.26387,51.72728,37.47559,33.53016,33.40419,34.16147,26.09268,17.16408,50.73838,43.64197,11.76815
33.85644,1.882996,1483.04,32.83081,51.70954,37.30011,33.53016,33.40419,34.16147,26.09268,17.16408,50.73838,43.66729,11.76815
33.85644,1.872131,1516.735,33.45566,51.6918,37.38403,33.53016,33.40419,34.16147,26.09268,17.16408,50.8589,43.71792,11.76815
33.85644,1.859741,1543.318,34.09653,51.67406,37.46796,33.53016,33.40419,34.16147,26.09268,17.21431,50.79547,43.76855,11.76815
33.85644,1.869202,1542.238,34.22699,51.65631,37.50534,33.53016,33.40419,34.16147,26.09268,17.27711,50.73838,43.76855,11.76815
33.85644,1.880798,1508.209,33.48129,51.43391,37.37488,33.53016,33.40419,34.16147,26.09268,17.18919,50.80816,43.76855,11.76815
33.85644,1.867493,1501.805,33.47969,51.44835,37.29629,33.53016,33.40419,34.16147,26.09268,17.28967,50.86524,43.76855,11.89354
33.98276,1.865356,1557.875,34.25583,51.4628,37.54654,33.53016,33.40419,34.16147,26.09268,17.28967,50.76375,43.76855,11.89354
33.98276,1.857361,1560.333,34.19693,51.47724,37.52518,33.53016,33.40419,34.16147,26.09268,17.28967,50.76375,43.76855,11.89354
33.98276,1.870483,1559.476,34.27116,51.49168,37.57935,33.53016,33.40419,34.16147,26.09268,17.28967,50.73838,43.76855,11.89354
33.98276,1.872925,1508.097,33.45337,51.50613,37.35809,33.65637,33.40419,34.16147,26.09268,17.28967,50.86524,43.76855,12.01893
33.98276,1.865295,1584.794,35.0441,51.52057,37.70141,33.65637,33.40419,34.16147,26.09268,17.28967,50.73838,43.76855,11.89354
33.98276,1.863464,1565.992,34.21166,51.53502,37.57553,33.65637,33.40419,34.16147,26.09268,17.28967,50.73838,43.76855,12.01893
33.98276,1.868652,1568.226,34.23988,51.54947,37.60986,33.65637,33.53039,34.16147,26.09268,17.28967,50.73838,43.89515,12.01893
34.00936,1.867493,1557.95,34.22127,51.56391,37.55722,33.65637,33.53039,34.2877,26.09268,17.28967,50.73838,43.79387,12.01893
33.98276,1.866211,1541.978,33.48595,51.80145,37.45727,33.65637,33.53039,34.2877,26.09268,17.28967,50.86524,43.76855,12.01893
34.07751,1.867432,1506.608,33.46024,51.72403,37.28943,33.65637,33.53039,34.2877,26.09268,17.28967,50.86524,43.76855,12.01893
34.10909,1.858154,1508.022,33.47397,51.64661,37.25891,33.65637,33.53039,34.2877,26.09268,17.28967,50.86524,43.76855,12.01893
34.10909,1.857605,1517.517,33.45617,51.56919,37.28943,33.65637,33.53039,34.2877,26.11787,17.28967,50.86524,43.76855,12.11925
33.98276,1.869262,1504.15,32.84683,51.49177,37.30698,33.65637,33.53039,34.2877,26.21861,17.28967,50.86524,43.76855,12.14433
33.98276,1.861389,1476.19,32.66019,51.41434,37.11471,33.65637,33.53039,34.2877,26.21861,17.28967,50.9921,43.76855,12.14433
34.10909,1.858154,1487.88,32.68912,51.33693,37.17041,33.65637,33.53039,34.2877,26.21861,17.28967,50.9921,43.80653,12.14433
34.10909,1.855835,1525.596,33.42762,51.2595,37.3619,33.65637,33.53039,34.2877,26.21861,17.28967,50.86524,43.89515,12.14433
34.10909,1.868042,1498.975,32.73239,51.18208,37.27417,33.65637,33.53039,34.2877,26.21861,17.41526,50.86524,43.89515,12.14433
34.10909,1.866455,1520.644,33.45718,51.10466,37.3642,33.65637,33.53039,34.19934,26.21861,17.41526,50.86524,43.89515,12.14433
34.10909,1.860046,1490.04,32.70258,50.85296,37.15668,33.65637,33.53039,34.2877,26.21861,17.41526,50.9921,43.89515,12.26973
34.10909,1.856018,1504.15,32.70812,50.7768,37.21771,33.65637,33.53039,34.26245,26.21861,17.41526,50.9921,43.89515,12.26973
34.10909,1.843017,1535.09,33.43906,50.74497,37.30087,33.65637,33.53039,34.22458,26.21861,17.41526,50.86524,43.89515,12.26973
34.10909,1.845764,1517.219,32.62939,50.71314,37.20551,33.65637,33.53039,34.2877,26.21861,17.41526,50.86524,43.89515,12.26973
34.23542,1.851563,1526.675,33.48312,50.6813,37.29782,33.65637,33.53039,34.2877,26.21861,17.41526,50.86524,43.89515,12.26973
34.23542,1.849731,1516.66,32.68325,50.64948,37.20169,33.65637,33.53039,34.2877,26.21861,17.41526,50.86524,43.89515,12.26973
34.10909,1.860596,1499.31,32.7055,50.61765,37.20245,33.65637,33.53039,34.2877,26.21861,17.41526,50.86524,43.89515,12.26973
34.10909,1.851685,1528.574,33.45606,50.58582,37.33139,33.65637,33.53039,34.2877,26.21861,17.41526,50.86524,43.89515,12.39514
34.10909,1.856567,1522.692,33.49645,50.55399,37.29172,33.65637,33.53039,34.2877,26.21861,17.41526,50.86524,43.89515,12.39514
34.10909,1.856323,1510.591,32.65732,50.52216,37.23907,33.65637,33.5998,34.2877,26.21861,17.41526,50.87159,43.89515,12.39514
34.10909,1.855225,1481.29,32.67517,50.49032,37.07962,33.65637,33.6566,34.2877,26.21861,17.41526,50.9921,43.89515,12.39514
34.10909,1.854919,1456.531,31.93859,50.41966,36.94229,33.65637,33.6566,34.2877,26.21861,17.41526,50.9921,43.89515,12.39514
34.10909,1.85553,1469.935,31.90842,50.34546,37.01859,33.65637,33.6566,34.2877,26.21861,17.41526,50.9921,43.89515,12.39514
34.10909,1.850647,1482.407,32.67899,50.27127,37.08191,33.65637,33.62294,34.2877,26.21861,17.41526,50.9921,43.89515,12.39514
34.10909,1.847046,1487.62,32.66876,50.19707,37.04605,33.65637,33.53039,34.2877,26.21861,17.41526,50.9921,43.89515,12.39514
34.10909,1.855042,1448.973,31.91032,50.12288,36.94,33.65637,33.53039,34.2877,26.21861,17.41526,50.9921,43.89515,12.39514
34.10909,1.846619,1458.765,31.88171,50.04869,36.91635,33.65637,33.53039,34.2877,26.21861,17.41526,50.9921,43.89515,12.39514
34.10909,1.848633,1458.244,31.94181,49.97449,36.91635,33.65637,33.53039,34.2877,26.21861,17.50318,50.9921,43.89515,12.39514
34.10909,1.839294,1455.377,31.93777,49.9003,36.85608,33.65637,33.53039,34.2877,26.21861,17.54086,50.9921,43.89515,12.39514
34.10909,1.833435,1456.606,31.93373,49.8261,36.83472,33.65637,33.53039,34.2877,26.25639,17.54086,50.9921,43.89515,12.39514
34.10909,1.83905,1427.23,31.14223,49.75191,36.72028,33.63113,33.53039,34.2877,26.33194,17.54086,50.9921,43.89515,12.51219
34.10909,1.833008,1410.662,31.14853,49.17394,36.55929,33.65637,33.53039,34.18671,26.34454,17.54086,50.9921,43.89515,12.4871
33.98276,1.83075,1403.551,30.38292,49.40543,36.54099,33.53016,33.53039,34.16147,26.34454,17.54086,50.9921,43.89515,12.52055
33.98276,1.819336,1440.075,31.11898,49.63691,36.62491,33.53016,33.42943,34.16147,26.34454,17.54086,50.9921,43.89515,12.52055
33.98276,1.827087,1437.692,31.08719,49.86839,36.66534,33.53016,33.40419,34.16147,26.34454,17.54086,50.9921,43.89515,12.52055
33.98276,1.819519,1432.145,31.17599,50.09987,36.69815,33.53016,33.40419,34.16147,26.34454,17.54086,50.9921,43.89515,12.52055
33.85644,1.843628,1452.994,68.35403,81.69798,45.62835,33.53016,33.40419,34.16147,26.34454,17.54086,50.27328,44.0678,12.52055
33.85644,1.979675,1537.361,78.42579,89.55699,47.7684,34.34709,33.89914,34.59464,26.34454,17.66647,49.72677,44.69589,12.52055
33.74416,2.025818,1517.963,78.43866,89.38476,47.77984,35.60335,34.97493,35.67654,26.47047,17.66647,50.23099,45.31197,12.52055
33.73012,2.123779,1475.147,78.45154,89.21252,47.77222,36.8246,36.0807,36.8522,26.59641,17.66647,50.74992,45.66797,12.52055
33.63539,2.186646,1445.176,77.61611,89.04029,47.77603,37.98637,37.13819,38.001,26.72235,17.79207,51.20356,46.04798,12.52055
33.60381,1.972107,1217.692,54.38079,69.06487,42.57278,39.01191,38.10841,39.04585,26.8483,17.79207,51.57574,46.30135,12.52055
33.4775,1.856323,1245.95,56.98929,72.21929,43.06946,39.49229,38.79301,39.8086,26.8483,17.89256,51.40826,46.04798,12.64596
33.3512,1.878357,1276.406,58.26759,75.6361,43.51578,39.71986,38.96155,40.07413,26.97426,17.91769,51.11897,45.92131,12.64596
33.3512,1.88208,1304.999,60.64452,76.54314,43.88885,39.97275,39.21438,40.22588,26.97426,17.91769,50.9921,45.79464,12.64596
33.3512,1.90741,1354.145,63.64669,77.58842,44.71664,40.22565,39.3408,40.4788,27.10022,17.91769,50.86524,45.79464,12.64596
33.3512,1.89917,1351.539,63.63143,78.38951,44.6289,40.47858,39.72009,40.73175,27.10022,18.0433,50.86524,45.79464,12.64596
33.3512,1.86377,1357.123,63.66577,79.1906,44.56787,40.858,39.97298,41.11119,27.22618,18.0433,50.9921,45.92131,12.64596
33.2249,1.903137,1432.703,69.14748,80.83923,45.78857,41.11097,40.22588,41.36419,27.35215,18.0433,50.86524,45.92131,12.64596
33.2249,1.883911,1423.582,68.36929,81.43707,45.56732,41.54107,40.66851,41.83861,27.47812,18.16893,50.86524,46.04798,12.77139
33.09861,1.887573,1404.221,66.77094,79.0464,45.26978,41.99653,41.04797,42.24981,27.47812,18.16893,50.9921,46.04798,12.77139
33.09861,1.895813,1367.921,64.45255,78.54439,44.90356,42.37612,41.36419,42.53452,27.6041,18.16893,50.9921,46.04798,12.77139
32.97232,1.885437,1366.803,64.46194,78.04237,44.73953,42.55328,41.6172,42.88253,27.73008,18.29456,50.9921,46.04798,12.77139
32.97232,1.866821,1381.138,64.50119,78.95828,44.86541,42.88231,41.87022,43.13566,27.73008,18.29456,50.9921,46.04798,12.77139
32.84604,1.888489,1318.961,61.38839,76.13311,44.03,43.13544,42.12327,43.3888,27.85607,18.29456,51.11897,46.04798,12.77139
32.84604,1.917175,1309.467,61.33118,75.56168,44.12537,43.262,42.24981,43.64197,27.85607,18.42019,51.11897,46.04798,12.77139
32.84604,1.886353,1296.436,59.84344,74.70432,43.78967,43.38858,42.38899,43.76855,27.98206,18.42019,51.11897,46.04798,12.89681
32.71976,1.856567,1285.118,58.85467,74.9226,43.50662,43.51516,42.62943,43.89515,28.10805,18.42019,51.11897,45.94664,12.89681
32.71976,1.892151,1304.553,60.59417,75.14088,43.92242,43.51516,42.73067,44.02175,28.10805,18.54583,51.11897,45.92131,12.89681
32.71976,1.847717,1291.41,58.86841,75.35915,43.55621,43.64174,42.75598,44.14835,28.10805,18.54583,51.11897,45.92131,12.89681
32.71976,1.878052,1317.174,61.33542,75.57743,44.03305,43.76833,42.88253,44.14835,28.23405,18.54583,51.11897,45.92131,12.89681
32.59349,1.884277,1292.452,59.79537,75.79571,43.73245,43.89493,43.00909,44.27496,28.23405,18.67147,51.11897,45.92131,12.89681
32.59349,1.872375,1300.457,59.79366,76.01398,43.79882,44.02153,43.13566,44.40157,28.36006,18.67147,51.11897,45.92131,12.89681
32.59349,1.878601,1339.55,62.06588,76.03912,44.31763,44.12281,43.26223,44.52819,28.36006,18.67147,50.9921,45.92131,12.89681
32.59349,1.855164,1319.631,60.57357,74.89442,43.95828,44.14813,43.3888,44.65482,28.48607,18.79711,51.11897,45.94664,12.89681
32.59349,1.828369,1268.661,55.59769,71.26465,42.75589,44.40135,43.51538,44.78144,28.48607,18.79711,51.11897,45.94664,12.89681
32.59349,1.795105,1266.279,55.38024,72.19711,42.74826,44.40135,43.64197,44.90807,28.57008,18.79711,50.9921,45.92131,13.02224
32.46722,1.85614,1327.338,60.62164,74.18381,43.82019,44.52797,43.64197,45.03471,28.61209,18.92276,50.9921,45.92131,13.02224
32.46722,1.849121,1295.691,57.50884,72.91808,43.35861,44.52797,43.76855,45.03471,28.61209,18.92276,50.9921,45.92131,13.02224
32.46722,1.807312,1303.696,57.44019,74.56299,43.24799,44.52797,43.76855,45.16135,28.73811,18.92276,50.9921,45.79464,13.02224
32.46722,1.817749,1262.965,58.07877,74.02999,43.32428,44.65459,43.89515,45.16135,28.73811,18.92276,50.9921,45.79464,13.02224
32.38305,1.828186,1274.097,56.38962,71.57546,42.90848,44.65459,43.89515,45.16135,28.81372,18.96046,50.9921,45.79464,13.02224
32.34096,1.809509,1262.183,57.6622,72.82195,43.10074,44.70525,44.02175,45.288,28.86413,19.04842,50.9921,45.79464,13.02224
32.34096,1.829406,1274.321,57.49282,72.97897,43.22891,44.78122,44.02175,45.288,28.86413,19.04842,50.9921,45.79464,13.02224
32.34096,1.816711,1276.033,58.86153,74.26392,43.4845,44.78122,44.02175,45.288,28.97756,19.14895,50.86524,45.79464,13.02224
32.34096,1.877869,1263.896,58.22983,72.93411,43.41202,44.78122,44.14835,45.41465,28.99016,19.17408,50.9921,45.79464,13.02224
32.34096,1.848877,1280.427,59.32502,74.29596,43.63632,44.78122,44.14835,45.41465,28.99016,19.17408,50.87793,45.79464,13.02224
32.2147,1.813232,1261.29,55.63431,71.3095,42.68112,44.90785,44.14835,45.41465,28.99016,19.17408,50.9921,45.79464,13.02224
32.2147,1.851257,1267.396,56.7421,71.95679,43.09921,44.90785,44.14835,45.41465,28.99016,19.17408,50.86524,45.69963,13.02224
32.2147,1.778931,1237.052,55.13992,72.27721,42.65289,44.90785,44.14835,45.41465,29.11619,19.17408,50.9921,45.66797,13.02224
32.18314,1.789917,1246.918,53.56064,69.55353,42.29049,44.90785,44.14835,45.41465,29.11619,19.29975,50.86524,45.66797,13.02224
32.08845,1.810669,1273.353,55.90667,71.81258,42.76352,44.90785,44.21165,45.50964,29.17921,19.29975,50.86524,45.66797,13.02224
32.08845,1.88147,1272.05,58.28705,72.91809,43.47305,45.03449,44.27496,45.54131,29.24223,19.29975,50.86524,45.7313,13.02224
32.08845,1.832031,1281.357,59.82056,74.88876,43.77823,45.03449,44.40157,45.60464,29.24223,19.29975,50.86524,45.79464,13.02224
32.05688,1.792663,1227.744,52.81677,68.46405,42.0578,45.03449,44.40157,45.66797,29.24223,19.42542,50.9921,45.79464,13.02224
31.9622,1.811584,1284.522,56.66199,72.4054,42.90848,45.16113,44.40157,45.66797,29.36828,19.42542,50.9921,45.79464,13.02224
31.9622,1.832642,1278.007,56.67343,71.21979,42.939,45.16113,44.40157,45.79464,29.36828,19.42542,50.86524,45.79464,13.02224
31.83596,1.808838,1172.306,50.05417,67.09899,41.4772,45.16113,44.52819,45.79464,29.36828,19.42542,50.9921,45.79464,13.02224
31.83596,1.80896,1236.196,54.72107,71.58508,42.47665,45.16113,44.52819,45.79464,29.36828,19.42542,50.9921,45.66797,13.02224
31.83596,1.821716,1248.147,56.2271,72.13943,42.85583,45.16113,44.49443,45.6743,29.36828,19.4317,50.98576,45.66797,13.14768
31.70972,1.817932,1286.272,59.14535,73.36884,43.54248,45.16113,44.40157,45.66797,29.36828,19.55109,50.86524,45.66797,13.14768
31.70972,1.845215,1326.072,61.51199,75.60013,43.9682,45.16113,44.52819,45.71864,29.49433,19.55109,50.82718,45.70175,13.14768
31.70972,1.792663,1242.45,55.19714,71.49216,42.50412,45.28778,44.52819,45.79464,29.49433,19.55109,50.86524,45.79464,13.14768
31.70972,1.798462,1279.123,55.94101,74.39008,42.70248,45.41443,44.65482,45.92131,29.49433,19.55109,50.86524,45.79464,13.14768
31.70972,1.802185,1193.454,53.15094,69.9733,42.15317,45.41443,44.78144,46.02265,29.62038,19.55109,50.9921,45.79464,13.14768
31.58348,1.82135,1192.374,54.46472,70.97946,42.44308,45.41443,44.78144,46.04798,29.62038,19.55109,50.9921,45.79464,13.14768
31.58348,1.818909,1225.51,55.78994,71.94878,42.83371,45.41443,44.78144,46.04798,29.62038,19.67677,50.9921,45.66797,13.14768
31.58348,1.819519,1232.063,56.56814,72.60086,42.95883,45.41443,44.68014,45.92131,29.62038,19.67677,50.89061,45.66797,13.14768
31.45726,1.788208,1161.435,50.35172,67.66617,41.4505,45.33844,44.65482,45.92131,29.62038,19.67677,50.9921,45.66797,13.14768
31.45726,1.835083,1277.671,59.13849,70.4454,43.53637,45.28778,44.65482,45.92131,29.62038,19.67677,50.86524,45.66797,13.14768
31.45726,1.824524,1248.37,57.33261,73.54935,43.12896,45.28778,44.65482,45.8073,29.62038,19.78989,50.86524,45.66797,13.14768
31.45726,1.793152,1230.797,55.03234,71.33834,42.4614,45.41443,44.68014,45.92131,29.74644,19.80245,50.87793,45.66797,13.24803
31.45726,1.796814,1197.624,51.61057,67.28805,41.64123,45.41443,44.65482,45.92131,29.74644,19.80245,50.97942,45.66797,13.27312
31.33103,1.817566,1198.927,51.725,67.96097,41.75873,45.41443,44.65482,45.92131,29.74644,19.80245,50.96673,45.66797,13.27312
31.33103,1.818665,1154.286,50.01067,66.74651,41.28799,45.28778,44.65482,45.92131,29.74644,19.80245,50.9921,45.66797,13.27312
31.33103,1.785461,1150.675,48.64883,65.35262,40.97824,45.28778,44.65482,45.79464,29.74644,19.80245,50.9921,45.54131,13.27312
31.33103,1.824402,1146.356,50.93079,67.41622,41.69998,45.16113,44.52819,45.79464,29.74644,19.80245,50.86524,45.54131,13.27312
31.33103,1.835083,1208.384,55.17425,69.28756,42.59949,45.03449,44.52819,45.66797,29.74644,19.80245,50.86524,45.54131,13.27312
31.33103,1.856445,1192.188,55.12847,70.70709,42.62619,45.03449,44.40157,45.66797,29.74644,19.92814,50.86524,45.54131,13.27312
31.33103,1.820618,1172.679,52.80533,69.42856,42.14553,44.93318,44.40157,45.54131,29.74644,19.92814,50.86524,45.54131,13.27312
31.33103,1.825745,1179.827,52.8511,68.10837,42.01049,44.90785,44.30028,45.54131,29.74644,19.92814,50.86524,45.54131,13.27312
31.33103,1.812195,1158.829,49.44534,67.65976,41.12854,44.90785,44.27496,45.41465,29.77165,19.92814,50.86524,45.54131,13.39856
31.33103,1.813904,1188.204,53.74603,69.85473,42.35764,44.78122,44.27496,45.41465,29.82207,19.92814,50.96673,45.54131,13.39856
31.33103,1.861694,1170.11,52.3613,67.68819,42.02575,44.78122,44.27496,45.41465,29.8725,19.92814,51.11897,45.54131,13.39856
31.33103,1.815796,1175.024,50.95596,67.27844,41.54968,44.78122,44.14835,45.41465,29.8725,19.92814,50.9921,45.54131,13.39856
31.33103,1.804382,1195.129,53.14865,69.48302,42.18597,44.78122,44.14835,45.288,29.8725,19.92814,50.86524,45.54131,13.39856
31.33103,1.815857,1157.935,52.09579,68.97675,42.04254,44.78122,44.14835,45.288,29.8725,19.92814,50.86524,45.54131,13.39856
31.23637,1.787476,1149.186,51.27182,67.82318,41.68777,44.78122,44.14835,45.288,29.8725,19.92814,50.86524,45.54131,13.39856
31.20481,1.840271,1175.062,52.771,67.75909,41.87469,44.65459,44.14835,45.288,29.8725,20.05384,50.86524,45.54131,13.39856
31.20481,1.840271,1183.066,51.26038,67.4707,41.75262,44.65459,44.14835,45.288,29.8725,20.05384,50.86524,45.54131,13.39856
31.20481,1.805481,1208.57,53.59497,69.02481,42.10358,44.65459,44.14835,45.288,29.8725,20.05384,50.86524,45.54131,13.39856
31.20481,1.790833,1149.744,48.983,66.64158,40.93628,44.65459,44.14835,45.16135,29.8725,20.05384,50.86524,45.54131,13.39856
31.20481,1.848511,1193.491,55.90667,71.50818,42.79022,44.65459,44.14835,45.288,29.8725,20.05384,50.86524,45.54131,13.39856
31.20481,1.828369,1156.26,52.79388,69.10492,42.16461,44.65459,44.14835,45.16135,29.8725,20.05384,50.86524,45.54131,13.39856
31.0786,1.837524,1121.262,50.45929,67.15027,41.64199,44.65459,44.02175,45.16135,29.8725,20.05384,50.86524,45.54131,13.48219
31.0786,1.784424,1167.243,49.77264,68.03146,41.15753,44.52797,44.02175,45.16135,29.8725,20.05384,50.86524,45.41465,13.48219
31.0786,1.818604,1161.1,53.64075,66.5815,42.14935,44.52797,43.89515,45.03471,29.8725,20.05384,50.86524,45.41465,13.39856
31.0786,1.783813,1123.31,49.71542,67.32651,41.37878,44.52797,43.89515,45.03471,29.8725,20.11669,50.86524,45.41465,13.39856
31.0786,1.838684,1141.33,51.54991,67.67258,41.76025,44.40135,43.89515,45.03471,29.99257,20.05384,50.86524,45.41465,13.39856
31.0786,1.79895,1152.239,49.54833,67.6104,41.06903,44.40135,43.76855,44.90807,29.99832,20.12926,50.86524,45.41465,13.39856
30.95239,1.814636,1163.669,52.668,69.07928,41.93191,44.40135,43.76855,44.90807,29.99668,20.1817,50.73838,45.41465,13.39856
30.95239,1.844238,1141.926,50.55083,65.93262,41.53137,44.27474,43.76855,44.90807,29.99504,20.18502,50.86524,45.41465,13.27312
30.95239,1.779724,1121.262,47.08557,63.31627,40.58762,44.27474,43.76855,44.90807,29.9934,20.18834,50.76375,45.41465,13.27312
30.82619,1.835083,1156.632,52.79388,69.79385,42.19894,44.14813,43.64197,44.78144,29.99176,20.19167,50.73838,45.41465,13.27312
30.82619,1.828552,1121.969,47.36938,64.40575,40.87982,44.14813,43.64197,44.78144,29.99013,20.19499,50.73838,45.41465,13.27312
30.82619,1.779846,1117.539,48.96011,66.12488,41.19949,44.14813,43.64197,44.65482,29.98849,20.19832,50.73838,45.41465,13.27312
30.69999,1.845764,1151.792,49.69254,67.1823,41.4093,44.14813,43.51538,44.65482,29.98685,20.20164,50.73838,45.41465,13.27312
30.69999,1.810364,1094.083,45.85876,63.25699,40.35263,44.02153,43.51538,44.65482,29.98521,20.20496,50.92867,45.41465,13.27312
30.5738,1.82196,1086.451,48.94867,66.10886,41.15753,44.02153,43.51538,44.65482,29.98357,20.20829,51.24585,45.41465,13.27312
30.5738,1.832642,1062.623,45.7901,62.16751,40.16571,43.89493,43.3888,44.52819,29.98193,20.21161,51.30929,45.41465,13.27312
30.5738,1.809143,1067.09,47.40371,64.41055,40.85236,43.76833,43.3888,44.40157,29.98029,20.21494,51.37273,45.41465,13.27312
30.54225,1.799683,1097.062,47.35794,61.73034,40.69976,43.64174,43.26223,44.40157,29.97865,20.21826,51.24585,45.41465,13.27312
30.5738,1.7948,1128.932,47.27325,66.18576,40.76462,43.51516,43.13566,44.14835,29.97701,20.22158,51.24585,45.41465,13.27312
30.44761,1.77832,1101.976,47.38082,65.1796,40.96909,43.51516,43.123,44.14835,29.97537,20.22491,51.37273,45.54131,13.27312
30.5738,1.786133,1079.637,46.76055,62.35657,40.63187,43.51516,43.00909,44.14835,29.97373,20.22823,51.37273,45.54131,13.28566
30.5738,1.84729,1140.25,50.21667,66.62154,41.52679,43.51516,43.00909,44.14835,29.97209,20.23156,51.37273,45.54131,13.39856
30.44761,1.807739,1110.688,48.6351,65.06744,41.04309,43.51516,43.00909,44.02175,29.97045,20.23488,51.37273,45.54131,13.39856
30.44761,1.7724,1084.217,45.87936,62.79235,40.19928,43.51516,43.00909,44.02175,29.96881,20.2382,51.1951,45.54131,13.39856
30.44761,1.845093,1152.35,51.89666,67.52518,41.7717,43.51516,43.00909,44.02175,29.96717,20.24153,50.9921,45.54131,13.39856
30.44761,1.818969,1109.236,47.23205,63.21854,40.51132,43.51516,43.00909,44.02175,29.96553,20.24485,50.87793,45.54131,13.39856
30.5738,1.813904,1026.88,44.57245,62.57446,40.44571,43.51516,43.00909,44.02175,29.96389,20.24818,51.04603,45.41465,13.39856
30.44761,1.786682,1055.511,45.39642,63.1961,40.27404,43.38858,42.88253,43.92047,29.96226,20.2515,51.24585,45.41465,13.44874
30.44761,1.796936,1076.398,46.63696,63.68958,40.5281,43.262,42.88253,43.89515,29.96062,20.25482,51.37273,45.41465,13.52401
30.5738,1.805786,1068.393,45.12634,63.58276,40.03601,43.13544,42.75598,43.76855,29.95898,20.25815,51.37273,45.41465,13.52401
30.5738,1.826233,1086.451,48.61679,65.69228,41.37115,43.13544,42.62943,43.64197,29.95734,20.26147,51.24585,45.41465,13.52401
30.5738,1.842712,1034.699,44.27948,60.91782,39.93301,43.00887,42.62943,43.64197,29.9557,20.2648,51.37273,45.41465,13.52401
30.5738,1.81189,1118.284,48.90289,63.98152,41.03165,43.00887,42.50288,43.64197,29.95406,20.26812,51.37273,45.47798,13.52401
30.5738,1.794495,1105.067,45.84732,62.61612,40.242,43.00887,42.50288,43.51538,29.95242,20.27144,51.37273,45.54131,13.52401
30.5738,1.849121,1139.692,50.49362,64.46663,41.57333,43.00887,42.50288,43.51538,29.95078,20.27477,51.37273,45.54131,13.52401
30.5738,1.810669,1145.537,50.52567,67.31049,41.67938,43.00887,42.50288,43.51538,29.94914,20.27809,51.37273,45.54131,13.52401
30.5738,1.806824,1133.325,48.02399,66.62476,40.87448,43.00887,42.50288,43.51538,29.9475,20.28142,51.37273,45.66797,13.52401
30.5738,1.814575,1052.682,44.15359,60.64224,39.76593,43.00887,42.50288,43.64197,29.94586,20.28474,51.49961,45.66797,13.52401
30.5738,1.807678,1136.937,49.07455,66.11206,41.22086,43.00887,42.50288,43.62931,29.94422,20.28806,51.49961,45.66797,13.63692
30.5738,1.802124,1104.88,46.57974,64.42123,41.03165,43.00887,42.50288,43.64197,29.94258,20.29139,51.37273,45.66797,13.64946
30.5738,1.842407,1138.761,50.49362,64.8493,41.44363,43.00887,42.50288,43.51538,29.94094,20.29471,51.49961,45.66797,13.64946
30.44761,1.794495,1096.875,45.89309,65.25169,40.58914,43.00887,42.50288,43.51538,29.9393,20.29804,51.49961,45.66797,13.52401
30.44761,1.813721,1164.265,49.77264,66.48336,41.13083,43.00887,42.50288,43.51538,29.93766,20.30136,51.33648,45.66797,13.52401
30.44761,1.778931,1077.515,45.87021,63.70559,40.66544,43.00887,42.50288,43.64197,29.93603,20.30469,51.11897,45.66797,13.52401
30.44761,1.843628,1059.086,46.62552,63.21248,40.5281,43.00887,42.50288,43.64197,29.93439,20.30524,51.11897,45.54131,13.52401
30.44761,1.8479,1109.72,50.47073,67.05413,41.68396,43.00887,42.50288,43.51538,29.93275,20.30524,51.24585,45.54131,13.52401
30.44761,1.813415,1077.515,45.84732,63.13081,40.10086,42.88231,42.50288,43.51538,29.93111,20.30524,51.37273,45.54131,13.52401
30.44761,1.832336,1044.938,44.30236,60.19683,39.76516,42.88231,42.37634,43.51538,29.92947,20.30524,51.37273,45.54131,13.52401
30.32143,1.771301,1084.961,46.67129,65.32379,40.95154,42.75576,42.37634,43.3888,29.92783,20.30524,51.37273,45.54131,13.52401
30.32143,1.837219,1140.25,50.52795,65.86852,41.1232,42.75576,42.24981,43.26223,29.92619,20.30524,51.37273,45.54131,13.52401
30.32143,1.808228,1043.225,43.50815,62.91925,39.59885,42.75576,42.24981,43.26223,29.92455,20.30524,51.37273,45.54131,13.49892
30.32143,1.800598,1073.457,46.6072,64.64447,40.728,42.75576,42.24981,43.26223,29.92291,20.30524,51.37273,45.54131,13.52401
