PDSFD_1000_02_FDJ_20CGB01-MW,PDSFD_1000_02_GJ_02_DT2g,PDSFD_1000_02_GJ_02_DT3g,PDSFD_1000_02_GJ_02_Tdc1gs,PDSFD_1000_02_GJ_02_Tdc1gx,PDSFD_1000_02_GJ_02_Tdc2gs,PDSFD_1000_02_GJ_02_Tdc2gx,PDSFD_1000_02_GJ_02_Tdc3gs,PDSFD_1000_02_GJ_02_Tdc3gx,PDSFD_1000_02_GJ_20LAB50CT611,PDSFD_1000_02_GJ_20LAB60CT601,PDSFD_1000_02_GJ_20LCH21ZZ101-ZT,PDSFD_1000_02_GJ_20LCH31ZZ101-ZT,PDSFD_1000_02_GSB_20LAB40CT601,PDSFD_1000_02_GS_20LAB70CT601
835.3112,50.84653,30.07904,-4.700751,6.890277,-1.512355,3.216608,-2.165485,7.455552,201.176,252.0615,76.07117,75.3698,171.214,284.2597
827.1226,50.7317,29.88415,-5.050079,7.081629,-1.712506,3.172726,-2.532736,7.448944,201.176,251.7634,75.5661,74.28352,171.214,283.7836
820.8073,50.34731,29.68955,-5.203482,7.627554,-1.683071,3.13785,-3.171069,7.448944,200.8755,251.0182,75.42419,74.19519,171.214,282.9476
822.3058,50.00807,29.51124,-4.582152,7.909197,-1.464614,3.10815,-2.768258,7.462883,200.7037,250.8479,75.81482,74.32453,171.1925,282.5772
820.5931,50.16552,29.51212,-4.594558,7.704875,-1.498236,3.135377,-2.639067,7.630146,200.4247,250.7201,76.21613,74.92373,170.9123,282.6301
815.3481,50.27344,29.52481,-4.742572,7.53899,-1.522908,3.150346,-2.472356,7.784389,200.2744,250.5285,75.82245,74.96473,170.6107,282.3761
811.6018,50.13375,29.59661,-4.758054,7.565288,-1.502828,3.104029,-2.737977,7.873534,200.1241,250.1452,75.72784,75.03724,170.4598,282.0163
807.6412,50.00113,29.66487,-4.772069,7.58794,-1.483717,3.058015,-2.799727,7.959641,199.9094,249.8257,75.72784,74.59421,170.2443,281.6352
805.0188,50.00294,29.66571,-4.758194,7.541317,-1.483036,3.017763,-2.774933,7.988046,199.6732,249.6767,75.73242,74.94897,170.0072,281.3388
802.1822,50.00156,29.6633,-4.748952,7.498535,-1.486022,2.981031,-2.754099,8.013412,199.437,249.4424,75.96283,74.87171,169.8564,281.1906
797.3654,49.93929,29.59914,-4.827716,7.528748,-1.558674,3.011204,-2.7866,7.981052,199.2223,249.2294,75.72937,75.20274,169.684,280.8941
791.8528,49.87703,29.53499,-4.906479,7.55896,-1.631326,3.041377,-2.773364,7.948693,198.9646,248.7821,75.63018,74.75031,169.4038,280.4142
792.9767,49.91334,29.51845,-4.703603,7.43636,-1.530254,3.021611,-2.694658,7.914112,198.7714,248.4839,75.55236,74.69198,169.2529,280.153
792.9767,49.98549,29.51923,-4.55171,7.258193,-1.366008,2.983685,-2.521327,7.878724,198.6211,248.4839,76.27715,74.90639,168.9512,280.153
788.1599,49.96556,29.6168,-4.649542,7.149124,-1.38508,2.932061,-2.238787,7.883524,198.4063,248.3348,75.89111,75.29731,168.8003,280.0894
782.2191,49.88839,29.77453,-4.881204,7.083008,-1.518106,2.871923,-2.5019,7.913306,198.3204,248.1857,75.74767,75.00571,168.4986,279.9059
768.6786,49.71925,29.67307,-5.652848,7.16393,-2.00247,2.839016,-2.972816,7.891243,198.0842,247.5891,74.50562,74.59263,168.4124,279.0305
780.6671,49.5107,29.46052,-4.438567,7.472449,-1.394699,2.817778,-3.00338,7.846958,197.6976,246.9926,75.3479,72.44988,168.1968,278.3844
780.5065,49.7138,29.51186,-4.226809,7.09509,-1.030817,2.778159,-2.194409,7.815636,197.5688,247.5891,75.89264,74.90797,168.0459,279.1505
780.2924,50.02037,29.75169,-4.795297,6.699071,-1.246116,2.72541,-2.042539,7.793572,197.5688,247.5891,75.61188,74.91586,167.7441,279.1152
777.5629,50.00546,29.97552,-4.776207,6.335183,-1.460974,2.676178,-2.439587,7.764193,197.5688,247.5891,75.29449,74.61787,167.7226,279.1152
771.2474,49.78175,29.97552,-4.978564,6.421138,-1.669653,2.676178,-2.669935,7.632395,197.5688,247.5252,74.70398,74.07215,167.5932,278.9669
767.394,49.56789,29.95984,-5.101278,6.648577,-1.854819,2.673399,-2.884925,7.5048,197.5688,247.1417,74.56359,73.41739,167.5932,278.5221
767.7151,49.49192,29.72451,-4.99282,6.748624,-1.7108,2.631715,-2.988916,7.43604,197.2681,246.5451,74.62463,72.75769,167.5932,277.9289
773.9235,49.44841,29.55652,-4.480024,6.745218,-1.458054,2.595034,-2.707471,7.380304,196.9673,246.5664,75.67138,73.04337,167.4423,277.9289
772.3179,49.58879,29.77012,-4.402889,6.155581,-1.372255,2.586708,-2.384848,7.398369,197.0748,246.9926,75.11292,74.43966,167.3345,278.5009
763.38,49.71045,29.97187,-4.965177,5.998347,-1.595768,2.579214,-2.560226,7.415833,197.2681,246.9926,74.1043,73.01654,167.2914,278.3455
755.0844,49.28872,29.82981,-5.369025,6.509068,-1.920171,2.595874,-3.023083,7.415833,197.2681,246.5664,73.41003,71.77268,167.2914,277.7223
753.3717,48.86699,29.68774,-5.209294,7.061002,-2.202984,2.612534,-3.48594,7.415833,196.9673,245.7353,73.60686,71.2312,167.3561,276.8271
759.6871,49.0918,29.61126,-4.682304,7.103475,-1.597428,2.464446,-3.063916,7.432399,196.5163,245.5008,74.78332,71.4159,167.2914,276.594
764.718,49.3754,29.54073,-4.206583,6.800146,-1.134181,2.301381,-2.42888,7.450472,196.5163,246.0336,74.53613,73.02128,166.9896,277.2438
760.5435,49.58053,29.82772,-4.546275,6.347437,-1.382535,2.356409,-2.380898,7.461381,196.817,246.2681,74.07531,72.67719,166.8387,277.6323
758.5097,49.57928,29.97827,-4.829384,6.005844,-1.750788,2.46596,-2.80541,7.4705,196.817,246.3959,73.61297,71.49168,166.8387,277.378
762.3096,49.48063,29.92855,-4.907805,6.118229,-1.739161,2.460782,-2.963296,7.386093,196.817,246.0975,74.0097,71.36539,166.9681,277.1873
762.2561,49.34024,29.85751,-4.825933,6.282461,-1.583424,2.406434,-2.807514,7.261603,196.817,245.9484,74.16534,72.13261,166.8387,277.2085
762.2561,49.32678,29.87367,-4.84689,6.177972,-1.600061,2.378411,-2.720435,7.209732,196.6666,246.0975,74.03564,72.74191,166.8387,277.1873
756.797,49.404,29.95212,-4.941298,5.881541,-1.706042,2.369192,-2.721826,7.209732,196.817,246.2467,73.81744,72.37887,166.8387,277.1379
754.3351,49.28257,29.87885,-4.941997,6.029312,-1.737954,2.421671,-2.999748,7.209732,196.817,245.8631,73.75488,71.86424,166.8387,276.8483
750.6957,49.06182,29.72973,-4.922205,6.399185,-1.732831,2.505,-3.058905,7.209732,196.5163,245.5008,73.85558,72.0963,166.8387,276.5834
748.9296,49.02531,29.67783,-4.837988,6.45993,-1.669047,2.436606,-3.042585,7.255476,196.5163,245.309,73.82813,72.01263,166.8387,276.1913
751.5521,49.088,29.67829,-4.719081,6.354221,-1.573675,2.286516,-3.066061,7.325852,196.2155,245.0959,74.41558,72.36939,166.6447,276.2761
749.1437,49.10454,29.6947,-4.675226,6.29204,-1.54588,2.187395,-3.083425,7.383875,196.2155,245.3516,74.11803,73.23273,166.5369,276.2973
743.2029,48.96944,29.76355,-4.906993,6.372877,-1.740124,2.255741,-3.080703,7.401312,196.0652,245.2024,73.88915,72.14365,166.3213,276.2655
737.9579,48.83889,29.82853,-5.173351,6.4545,-1.892714,2.321151,-3.193709,7.420181,195.9148,244.7548,73.40545,71.26751,166.2351,275.7039
738.4932,48.84037,29.78104,-4.920836,6.558908,-1.915254,2.301438,-3.173052,7.480591,195.7644,244.6056,73.32001,71.21068,166.2027,275.5237
735.8171,48.84186,29.73355,-5.016859,6.663318,-1.937793,2.281725,-3.152395,7.541001,195.6141,244.5843,73.93951,71.64481,165.9332,275.4071
734.2115,48.84334,29.68607,-5.112881,6.767727,-1.960333,2.262012,-3.131737,7.601411,195.4637,244.3071,73.40088,71.75848,165.7823,275.1527
733.4088,48.84454,29.68181,-4.969934,6.730425,-1.845239,2.216328,-3.018077,7.624749,195.2703,244.1153,73.64806,71.217,165.7823,274.962
731.6425,48.8457,29.68236,-4.800436,6.677378,-1.714852,2.16776,-2.894082,7.643968,195.1629,244.0087,73.47412,71.58324,165.4805,274.9408
732.0707,48.90976,29.68264,-4.855072,6.614739,-1.775611,2.170461,-2.940176,7.542068,195.1629,244.0087,73.41461,71.07018,165.4805,274.8772
730.9468,48.98082,29.68288,-4.934613,6.551034,-1.857608,2.17886,-3.388025,7.426712,195.0125,244.0087,73.46191,71.64165,165.3295,274.8136
728.5383,48.94575,29.73397,-4.961812,6.496518,-1.863377,2.135834,-2.891574,7.363693,195.0125,243.7102,73.50921,71.68744,165.1786,274.6652
727.468,48.88133,29.79912,-4.974535,6.444544,-1.848062,2.078583,-2.894166,7.31515,195.0125,243.8595,72.98888,70.65501,165.1786,274.6864
726.8257,48.8472,29.83398,-4.976512,6.446885,-1.847985,2.051628,-2.913732,7.29314,194.9051,243.8595,72.9187,70.38509,165.1786,274.6652
726.8257,48.84769,29.83422,-4.966211,6.511302,-1.865324,2.059294,-2.950606,7.301452,194.8621,243.6676,73.03467,70.82549,165.0277,274.5168
724.8455,48.83046,29.82549,-4.968734,6.601638,-1.875331,2.075835,-2.984855,7.309666,194.8621,243.7102,73.19793,70.75446,165.0277,274.5168
721.5272,48.71276,29.76595,-5.043935,6.838857,-1.843786,2.142663,-3.004224,7.317324,194.7117,243.561,72.75848,70.85706,164.9414,274.3684
720.4568,48.59507,29.7064,-5.119135,7.076075,-1.812241,2.20949,-3.023593,7.324982,194.7117,243.2625,72.51892,70.05994,164.8767,274.0716
718.4766,48.55229,29.63572,-5.148153,7.167744,-1.884046,2.153644,-3.078587,7.285025,194.5613,243.1985,72.56927,69.99522,164.8767,273.9232
715.8541,48.55288,29.55859,-5.150433,7.175146,-2.015685,2.026777,-3.154205,7.217503,194.4109,242.964,72.59827,69.82635,164.8767,273.6263
716.7104,48.55348,29.53435,-5.108164,7.134579,-2.037035,1.992962,-3.184227,7.202992,194.2605,242.8147,72.73254,69.50599,164.8767,273.5309
716.4429,48.55409,29.53462,-5.106067,7.071782,-2.007274,2.002269,-3.19312,7.213047,194.2605,242.8147,72.7951,69.92894,164.7258,273.6263
713.6598,48.50058,29.53488,-5.12628,7.067608,-1.973277,2.010896,-3.162799,7.222379,194.1101,242.6655,73.12164,70.59976,164.7042,273.4779
710.1274,48.43059,29.53513,-5.152646,7.081276,-1.93799,2.019315,-3.169459,7.231491,194.1101,242.5162,72.65624,70.02679,164.5102,273.3295
707.0768,48.40669,29.57448,-5.13354,7.09354,-1.922384,1.997237,-3.271619,7.317635,194.1101,242.5162,72.40601,69.6859,164.4239,273.1811
707.2909,48.4076,29.63488,-5.08995,7.105047,-1.917374,1.958737,-3.257123,7.445257,193.8737,242.3669,72.41668,69.83424,164.273,273.0326
700.2797,48.40084,29.69494,-5.0655,7.116499,-1.917993,1.919525,-3.201221,7.551123,193.8092,242.2176,72.83173,69.87054,164.122,272.8842
697.2291,48.34422,29.75284,-5.165464,7.127591,-1.955203,1.87569,-3.240344,7.515574,193.6588,242.111,72.30987,69.95261,163.8633,272.8842
693.9108,48.28761,29.81073,-5.265429,7.138682,-1.992413,1.831856,-3.279468,7.480026,193.6158,241.9191,72.23816,69.67958,163.8201,272.7357
694.8741,48.29696,29.87568,-5.191694,7.078252,-1.915644,1.782679,-3.253801,7.440147,193.5084,241.7698,72.36328,69.30402,163.6692,272.5872
699.4233,48.36803,29.94724,-4.955468,6.950914,-1.732248,1.728504,-3.071163,7.396216,193.4224,241.9191,72.56622,70.06625,163.5182,272.5872
705.9529,48.51801,30.04446,-4.706151,6.75509,-1.60905,1.713467,-2.828946,7.322358,193.358,242.2176,73.24219,70.28249,163.5182,273.0326
708.1472,48.78633,30.18019,-4.688799,6.192643,-1.520878,1.757137,-2.497361,7.203608,193.5084,242.5162,73.4726,71.56114,163.3672,273.3295
705.7388,48.95052,30.29103,-4.767328,5.724062,-1.534961,1.813835,-2.511378,7.088178,193.8307,242.9853,72.83477,70.70711,163.5182,273.7747
698.1389,48.65084,30.29045,-5.121288,5.804221,-1.97886,1.928566,-2.902802,6.987542,194.079,242.964,72.33276,69.98418,163.6692,273.6475
693.9108,48.37624,30.2304,-5.36281,6.494867,-2.107401,2.022263,-3.24017,6.813618,194.0074,242.3456,72.15118,69.27877,163.9279,272.9195
687.9701,48.20082,29.90552,-5.303435,6.945939,-2.089809,2.014422,-3.32249,6.862082,193.8092,241.7911,72.30987,69.41447,163.9926,272.4494
684.9729,47.9908,29.58064,-5.24804,7.39701,-2.072217,1.967378,-3.404811,6.910546,193.5084,241.4712,72.37091,70.041,163.9711,271.9227
681.6547,47.90617,29.47912,-5.192502,7.604251,-2.03346,1.885441,-3.441561,7.094062,193.2076,241.0233,72.27325,69.55176,163.8201,271.548
679.728,47.84083,29.41196,-5.136943,7.773979,-1.991448,1.798135,-3.471299,7.298355,192.9067,240.7246,72.435,69.79163,163.5182,271.251
679.728,47.86485,29.4353,-5.023454,7.684267,-1.875327,1.784095,-3.346896,7.434048,192.7562,240.5753,72.57384,70.24303,163.2163,271.1025
678.8181,47.93699,29.50736,-4.878772,7.50708,-1.719301,1.809507,-3.139493,7.532803,192.4554,240.5753,72.3938,69.73956,163.0653,271.0601
678.5505,48.00386,29.57442,-4.856421,7.335206,-1.690263,1.825322,-3.081522,7.529363,192.4554,240.5753,72.42584,69.90527,162.7634,271.1025
678.3364,48.0661,29.63712,-4.94111,7.16798,-1.772337,1.832741,-3.134543,7.436503,192.4554,240.426,72.48687,70.20357,162.6124,270.954
680.5842,48.13494,29.69979,-4.940124,6.993931,-1.789501,1.839294,-3.133871,7.350176,192.3049,240.426,72.62267,70.04731,162.6124,270.954
682.0828,48.2536,29.76226,-4.787669,6.768227,-1.530665,1.839294,-3.025923,7.313313,192.3049,240.5753,73.18725,71.17279,162.4614,271.35
682.4041,48.37226,29.82473,-4.944293,6.542522,-1.736786,1.839294,-2.917974,7.276449,192.3049,240.7246,72.82257,70.74657,162.3967,271.3995
682.2969,48.43609,29.99439,-5.028508,6.448888,-1.849592,1.837314,-2.885276,7.200983,192.3049,240.7246,72.88055,70.51452,162.4399,271.3995
681.6547,48.46336,29.99429,-5.064452,6.443302,-1.90019,1.834015,-2.902743,7.109636,192.3049,240.81,72.82257,70.65975,162.3644,271.3995
682.2969,48.49064,29.99419,-5.100395,6.437715,-1.950787,1.830715,-2.920211,7.041281,192.3479,240.8739,72.55707,70.0915,162.3105,271.4419
682.7786,48.51791,29.99409,-5.136339,6.432129,-2.001385,1.827415,-2.937679,6.972927,192.4554,240.8739,72.34649,69.8232,162.4399,271.6753
683.3674,48.54519,29.99399,-5.172282,6.426542,-2.051982,1.824115,-2.955146,6.904572,192.5198,241.0233,72.13593,69.6133,162.4614,271.6965
685.187,48.56782,30.00699,-5.185711,6.421733,-2.065282,1.808283,-2.958229,6.859051,192.6058,240.8739,72.02759,69.5849,162.4614,271.6965
687.5419,48.56723,30.08549,-5.086572,6.414106,-1.892096,1.729786,-2.889389,6.927691,192.5413,241.1726,72.83782,69.89422,162.4614,271.7813
691.2883,48.58415,30.16207,-5.032557,6.371397,-1.766909,1.682331,-2.827157,6.96134,192.7562,241.4499,72.2641,69.77743,162.483,272.0146
694.3925,48.6536,30.23289,-4.934838,6.223443,-1.779135,1.727999,-2.784754,6.890016,192.8637,241.4712,72.34039,69.55492,162.6124,272.2903
697.015,48.71365,30.28461,-4.879005,6.093363,-1.806216,1.773719,-2.738274,6.807798,192.9067,241.6631,72.92632,70.01101,162.7634,272.566
697.8178,48.71256,30.21221,-5.095436,6.079478,-1.929857,1.819779,-2.794544,6.654774,193.1861,241.9191,72.44567,70.03784,162.7634,272.7251
694.1249,48.70622,30.13865,-5.301741,6.074534,-2.047402,1.862735,-2.9235,6.507949,193.2076,241.9191,72.35259,69.92736,163.0653,272.5872
691.7165,48.54721,30.03146,-5.214379,6.328887,-1.988125,1.81568,-2.990411,6.540892,193.2076,241.6205,72.34497,69.52493,163.2163,272.4388
691.5024,48.3882,29.92427,-5.127018,6.583735,-1.928848,1.768625,-3.057323,6.573835,193.2076,241.5352,72.37243,69.70641,163.3672,272.2903
692.7869,48.27659,29.84035,-5.064905,6.771802,-1.885108,1.733305,-3.103606,6.623964,193.2076,241.4712,72.435,70.03468,163.3672,272.1419
692.1447,48.33636,29.84056,-5.094074,6.718265,-1.897537,1.740411,-3.075316,6.736228,193.1646,241.4712,72.61963,69.85792,163.3241,272.1419
690.432,48.39613,29.84077,-5.123242,6.664728,-1.909965,1.747517,-3.047025,6.848492,193.0571,241.4712,72.57385,69.91,163.2163,272.1419
687.756,48.46913,29.86786,-5.137331,6.67086,-1.885881,1.729213,-3.110692,6.92107,193.0571,241.4712,72.23358,69.84687,163.2163,271.9934
685.8293,48.54779,29.90645,-5.144957,6.702566,-1.846148,1.700019,-3.213769,6.976639,193.0571,241.3219,72.24731,69.68747,163.2163,271.8874
681.6547,48.62645,29.94505,-5.152582,6.734272,-1.806416,1.670826,-3.316846,7.032208,192.9067,241.0979,72.16339,69.41132,163.1408,271.6965
683.3674,48.70512,29.98365,-5.160208,6.765977,-1.766683,1.641632,-2.951091,7.087778,192.7562,240.81,72.12371,69.37975,163.0653,271.3995
686.6856,48.78378,30.02225,-4.984317,6.797683,-1.726951,1.612438,-3.162055,7.143347,192.6058,240.7246,72.59369,69.73482,162.9252,271.2722
692.5728,48.86245,30.06084,-4.598693,6.829389,-1.687218,1.583244,-2.992233,7.159343,192.4554,240.7246,73.97766,71.52641,162.7634,271.251
697.6572,48.94111,30.09944,-4.213069,6.671893,-1.312179,1.55405,-2.349319,7.066515,192.4554,241.0339,73.9685,72.66299,162.7203,271.5692
716.2288,49.05259,30.13804,-3.469738,5.442258,-0.8253723,1.524856,-1.96638,6.973687,192.7347,241.8977,75.10833,72.82872,162.6124,272.6206
719.3329,49.4907,30.37784,-4.149765,4.489581,-0.8083476,1.707955,-1.515939,6.901418,193.2076,243.1772,74.6109,73.54836,162.5261,274.2518
715.1583,49.87643,31.00463,-4.779952,3.615906,-1.453714,1.928518,-1.896729,6.832778,193.8092,243.561,74.07684,72.91079,162.7634,274.6652
711.8401,49.79443,30.81256,-5.286705,3.9244,-1.71533,1.989745,-2.524165,6.727838,194.1101,243.4046,73.27576,71.8232,163.2235,274.3684
718.6907,49.67901,30.56201,-4.980023,4.254929,-1.809878,2.039592,-2.630561,6.620305,194.1101,243.2838,73.5733,71.0765,163.6692,274.3684
725.0596,49.56359,30.39501,-4.673341,4.585458,-1.77378,2.089439,-2.402114,6.512772,194.2605,243.7635,74.44152,72.09788,163.8201,274.9973
720.4568,49.44818,30.30617,-4.764437,4.769735,-1.737681,2.139285,-2.229432,6.40524,194.5613,244.2645,74.25537,72.38045,164.0142,275.4071
717.8344,49.33277,30.21734,-5.36393,4.896191,-1.953826,2.189132,-2.558636,6.297707,194.5613,243.8595,73.61449,72.23837,164.2514,274.8701
731.8031,49.15342,30.14201,-4.536316,5.346934,-1.575856,2.228243,-2.636953,6.226962,194.5613,243.7742,73.76709,71.32276,164.4239,274.9347
727.682,49.1985,30.18818,-4.685743,5.287373,-1.584777,2.170734,-2.53427,6.487304,194.7117,244.3071,74.35608,72.41673,164.5749,275.4071
727.2539,49.24358,30.23435,-5.087368,5.227811,-1.726932,2.113226,-2.61472,6.582656,194.8621,244.3071,73.80065,72.57933,164.5749,275.2588
723.9891,49.28865,30.28053,-5.142223,5.168251,-1.869088,2.055718,-2.698273,6.560159,195.034,244.3071,73.22998,71.31013,164.7258,275.2588
722.3835,49.15726,30.14753,-5.025161,5.548977,-1.818123,2.094319,-2.764623,6.58579,195.034,244.1579,72.82867,69.98103,164.8336,274.9832
724.4174,48.99873,29.98696,-4.881652,5.997441,-1.737448,2.147707,-2.828325,6.618824,195.0125,243.8595,73.33527,70.3914,164.9199,274.7712
725.9694,48.84152,29.83176,-4.721551,6.303996,-1.657026,2.197722,-2.827988,6.655053,194.8621,243.7102,73.66637,71.52325,165.0277,274.6652
722.6511,48.70966,29.77846,-4.845653,6.455262,-1.724508,2.183659,-2.916998,6.751961,194.8621,243.8595,73.96851,71.01019,164.9953,274.8136
720.2427,48.57779,29.72516,-4.969755,6.606528,-1.817245,2.169595,-3.006009,6.848868,194.8621,243.7102,73.46802,71.69849,164.8767,274.6652
714.088,48.44592,29.67186,-5.093856,6.757794,-1.909981,2.155532,-3.09502,6.945776,194.8621,243.4757,72.96753,70.73867,164.8767,274.432
708.2007,48.31406,29.61856,-5.217958,6.90906,-2.002718,2.141469,-3.205497,7.042684,194.7117,243.1772,72.229,69.46181,164.8767,274.22
704.2402,48.18219,29.56526,-5.34206,7.117312,-2.095454,2.127405,-3.358908,7.139592,194.4539,242.8147,72.20154,69.3119,164.8767,273.5542
701.1361,48.10622,29.50316,-5.254045,7.530622,-1.967609,2.106438,-3.410801,7.263028,194.2175,242.2603,72.4884,69.41763,164.7258,273.1811
697.9248,48.10849,29.42874,-5.345019,7.626966,-2.019055,2.075806,-3.320567,7.423604,193.9597,242.0683,72.51892,69.31506,164.4383,272.8842
695.2488,48.11045,29.414,-5.318722,7.666015,-2.017682,2.018176,-3.276655,7.55653,193.6588,241.7698,72.27782,69.4192,164.273,272.5872
694.8207,48.11198,29.48282,-5.128245,7.62485,-1.94236,1.922748,-3.297593,7.650747,193.358,241.4712,72.49603,69.52651,164.122,272.2903
696.7474,48.16018,29.53798,-4.957276,7.553867,-1.861056,1.850139,-3.256928,7.716414,193.2076,241.3859,72.96294,70.54609,163.7339,272.2055
699.4233,48.39503,29.53852,-4.864338,7.36361,-1.755825,1.868808,-2.969851,7.667883,193.0571,241.4712,72.90039,70.33931,163.5182,272.2903
701.1361,48.58416,29.60246,-4.793018,6.823797,-1.683081,1.879674,-2.752059,7.620047,193.0571,241.7271,73.38714,71.10965,163.3672,272.4812
700.4938,48.65763,29.82677,-4.776381,6.542102,-1.69251,1.870807,-2.709514,7.573967,193.2076,241.7698,72.96753,70.7292,163.2594,272.5872
699.4233,48.71152,29.94653,-4.788423,6.354334,-1.70898,1.862049,-2.703407,7.423179,193.2076,241.8977,72.92023,70.42297,163.3026,272.6085
697.4432,48.71152,29.88564,-4.86271,6.424866,-1.744812,1.853593,-2.762789,7.258208,193.272,241.9191,72.82409,70.20199,163.3672,272.5872
695.0883,48.40176,29.98056,-4.944281,6.484818,-1.792525,1.847616,-2.792701,7.126007,193.358,241.7698,72.64404,70.363,163.3672,272.4388
692.7869,48.33493,29.91269,-5.070371,6.484818,-1.907563,1.855691,-2.995384,7.126007,193.2076,241.6845,72.36633,69.9605,163.3672,272.2903
688.1841,48.2681,29.84483,-5.196461,6.889722,-2.022602,1.863765,-3.198068,7.126007,193.1861,241.3219,72.30682,69.67958,163.3672,271.9934
687.3278,48.19502,29.77034,-5.155977,7.064291,-1.971454,1.819165,-3.182424,7.196453,192.9067,241.1726,72.20154,69.24248,163.3672,271.8025
685.4011,48.12149,29.69538,-5.103594,7.220884,-1.908435,1.770802,-3.151186,7.27193,192.7992,240.9806,72.18322,69.42552,163.2163,271.6965
684.4913,48.1804,29.69083,-5.025027,7.237465,-1.979267,1.78267,-3.090702,7.348675,192.7562,240.8953,72.09015,69.23301,163.1947,271.548
697.1755,48.24877,29.6913,-4.424672,7.244046,-1.285667,1.79884,-2.911298,7.425511,192.6058,240.8739,72.49297,69.22038,163.0222,271.7474
700.922,48.75378,29.90566,-4.318247,6.615877,-1.171903,1.837778,-2.391221,7.414301,192.7562,241.7698,74.04174,71.68269,162.7634,272.7654
702.2599,49.11319,30.20459,-4.833786,5.974478,-1.537298,1.885719,-2.334814,7.368282,192.9067,242.0683,73.22082,71.55956,162.6124,272.8842
701.5642,49.05596,30.34654,-4.757128,5.775259,-1.672126,1.927701,-2.498964,7.248792,193.0571,242.2176,73.02704,70.65974,162.7634,273.0326
705.9529,48.90495,30.42122,-4.777054,5.821381,-1.708139,1.967129,-2.6914,7.097814,193.358,242.2176,72.90497,70.49715,162.9144,273.0326
714.088,49.00698,30.39334,-4.569238,5.744517,-1.570435,1.96714,-2.47324,6.903334,193.358,242.4095,73.34442,70.62028,163.2163,273.3772
