JT_KFFD_630_01_0100001_1DCSOPC_AI02154,JT_KFFD_630_01_0601212_1DCSOPC_AI01064,JT_KFFD_630_01_0603201_1DCSOPC_AI01116,JT_KFFD_630_01_0603202_1DCSOPC_AI01143,JT_KFFD_630_01_0603203_1DCSOPC_AI01144,JT_KFFD_630_01_0603205_1DCSOPC_AI01131,JT_KFFD_630_01_0603207_1DCSOPC_AI01141,JT_KFFD_630_01_0603209_1DCSOPC_AI01126,JT_KFFD_630_01_0603235_1DCSOPC_AI01129
407.7405,29.90833,358.9554,1.330185,1.529999,57.24716,51.76822,54.99796,64.82391
407.5007,29.66547,359.2257,1.334534,1.570091,57.26974,51.79941,55.02841,64.2613
407.6751,29.29166,358.2077,1.334534,1.52565,57.2619,51.81189,55.04587,64.14642
408.6926,29.20364,360.3224,1.344566,1.570091,57.28247,51.82407,55.01227,64.32773
407.9804,28.70355,360.1946,1.339569,1.529999,57.29348,51.82288,55.06198,64.39296
409.8918,28.44931,360.6491,1.339569,1.57074,57.30149,51.84244,55.07324,64.92419
409.8918,27.83356,360.3973,1.339569,1.585121,57.31174,51.82767,55.08563,64.44855
408.4528,28.68048,360.7101,1.344566,1.545029,57.30383,51.8381,55.05466,64.48975
409.4121,30.23019,360.6491,1.353149,1.54068,57.29922,51.83783,55.06863,64.36716
411.2581,31.31414,360.7101,1.339569,1.585121,57.3154,51.86606,55.06351,64.67285
411.3235,31.67197,360.7117,1.340179,1.545677,57.31774,51.86768,55.09738,64.53308
412.0394,31.93579,358.8943,1.340179,1.58577,57.34152,51.86429,55.08713,64.27307
410.7948,31.91562,358.9579,1.344566,1.545677,57.33583,51.87875,55.09268,64.56451
411.8032,30.88573,359.066,1.345215,1.545029,57.34552,51.88882,55.11337,64.23492
411.2218,30.22687,358.3603,1.344566,1.540031,57.34898,51.89996,55.15213,64.46533
411.2581,30.10657,360.9085,1.359596,1.608761,57.34776,51.90421,55.13876,64.55863
411.498,30.93758,358.8943,1.365242,1.580124,57.35468,51.91379,55.14096,64.32533
409.4121,31.52031,358.8617,1.324539,1.525002,57.35682,51.92783,55.14493,64.22577
414.0873,31.80895,359.3279,1.365242,1.610184,57.36325,51.9332,55.16696,64.4319
410.5386,32.09625,359.1461,1.33956,1.525002,57.37592,51.93835,55.15524,64.16512
411.0837,32.35031,360.3973,1.355247,1.555061,57.3804,51.96042,55.18457,64.44855
410.604,32.10065,359.3979,1.359596,1.555061,57.38959,51.9458,55.1886,64.37225
410.2891,32.27188,359.7576,1.319504,1.514969,57.38797,51.96457,55.18457,64.40844
412.2756,32.39758,359.6497,1.329536,1.534996,57.38391,51.97318,55.17929,64.62402
412.0358,31.90367,358.6982,1.344566,1.540031,57.39948,51.97705,55.18936,64.51612
411.0183,31.44058,358.4595,1.353166,1.557198,57.41238,51.98328,55.21954,64.27068
411.8032,31.56311,359.1461,1.344566,1.540031,57.41315,51.98419,55.2052,64.46381
411.0837,32.63357,359.1461,1.360603,1.580124,57.40172,51.9837,55.21811,64.48761
410.1243,32.71146,359.7826,1.344566,1.570091,57.40849,51.98822,55.20105,64.86402
412.2102,31.80679,359.5963,1.345215,1.570091,57.40723,51.9884,55.23062,64.63287
411.2581,31.55841,360.4475,1.349602,1.570091,57.40361,51.97296,55.21857,65.24331
410.6694,31.78473,360.9009,1.329536,1.555061,57.4046,51.98581,55.19965,64.87427
410.7784,31.90533,360.4061,1.355247,1.55571,57.39606,51.97516,55.22696,64.86642
409.6519,32.28232,360.223,1.366054,1.586543,57.40916,51.97916,55.22675,64.81672
411.0837,32.16092,361.7172,1.354599,1.575089,57.42352,51.98459,55.2168,64.63165
411.0837,31.5067,360.3472,1.374626,1.595154,57.41753,51.98447,55.21832,64.73018
410.1928,30.86537,360.7101,1.365242,1.595802,57.41444,51.97247,55.21017,64.78821
410.3642,30.51486,360.5804,1.364632,1.58577,57.41513,51.97473,55.19659,64.82369
406.8508,30.64029,359.981,1.365242,1.58577,57.41768,51.98138,55.21265,65.16833
404.8116,30.61005,359.6497,1.344566,1.563428,57.41812,51.97354,55.20279,65.01007
401.5266,30.84027,359.7107,1.340179,1.595802,57.41089,51.97217,55.20587,64.59808
397.9572,30.96375,359.7743,1.344566,1.600151,57.39282,51.96289,55.18317,64.42261
396.1122,31.33844,359.1461,1.344566,1.575089,57.40826,51.96677,55.21164,64.26392
397.3065,31.09421,358.3984,1.345215,1.575089,57.39667,51.97308,55.20883,64.07166
395.0802,30.96701,357.4982,1.334534,1.560059,57.41214,51.97141,55.20041,63.99689
391.737,31.11868,357.823,1.344566,1.555061,57.41889,51.96228,55.19135,64.00604
391.9769,31.62418,358.8308,1.318054,1.560745,57.40265,51.98181,55.20139,63.99689
387.6744,31.99835,358.9218,1.344566,1.565742,57.40387,51.99121,55.21561,63.94653
384.3312,31.58488,346.9543,1.324539,1.484909,57.42014,51.99173,55.21759,61.56616
380.9881,31.14355,346.6797,1.28006,1.470528,57.40857,52.00055,55.21475,61.59058
377.8775,31.39841,346.0791,1.289444,1.475525,57.41736,52.02368,55.24905,61.68017
375.4937,31.13901,338.4094,1.269417,1.4254,57.42059,52.0387,55.27493,60.19974
372.3904,31.01337,336.2961,1.270027,1.4254,57.42932,52.05548,55.28131,60.09521
369.0399,31.04663,331.8732,1.244354,1.413585,57.4541,52.05759,55.31241,59.28105
364.2308,31.41115,330.5817,1.234951,1.385307,57.45935,52.07205,55.3132,59.17206
363.0114,31.50305,323.4351,1.194229,1.350387,57.45563,52.05963,55.31668,57.43103
360.735,30.83228,322.0237,1.234322,1.364632,57.48242,52.06967,55.32889,57.53021
357.1427,30.39606,321.0602,1.229935,1.324539,57.48703,52.07285,55.34644,57.53021
357.5788,30.78365,319.7098,1.229324,1.329536,57.50537,52.06644,55.33386,57.5058
353.756,31.45821,320.3049,1.204262,1.329536,57.51813,52.07306,55.35234,57.30438
356.3215,31.40088,320.1141,1.224308,1.319504,57.53244,52.06317,55.36755,57.22961
356.147,30.63065,314.0411,1.209888,1.279411,57.53726,52.065,55.37955,56.02722
355.1877,30.37982,312.6221,1.209278,1.319504,57.55045,52.06442,55.39757,55.82581
348.5014,30.99893,313.5986,1.189232,1.304474,57.56165,52.0658,55.3808,56.81152
346.3502,31.76843,315.5467,1.229324,1.354599,57.56134,52.03845,55.3797,56.77795
344.0027,33.30148,314.815,1.189232,1.354599,57.56998,52.02609,55.37305,56.64302
337.2728,34.82239,314.0411,1.174183,1.314507,57.57077,52.02151,55.36496,56.2851
332.4398,35.21017,312.5381,1.199875,1.315155,57.573,51.99887,55.36549,55.93872
330.1068,34.68498,312.9695,1.179829,1.28006,57.56165,51.97946,55.35672,55.51827
328.9149,33.35928,308.3889,1.234322,1.290092,57.55893,51.96091,55.33484,54.47235
325.7534,32.73146,302.6407,1.194229,1.243144,57.564,51.93696,55.35365,53.15029
324.6124,32.59381,300.0107,1.179829,1.199245,57.56381,51.93008,55.35373,53.24554
321.451,33.2114,299.1765,1.169186,1.204262,57.56711,51.9119,55.33248,53.29437
320.3172,33.46124,295.3758,1.149139,1.199245,57.56027,51.88788,55.32735,51.94092
317.6863,34.21866,295.0599,1.154766,1.179829,57.55298,51.87576,55.32915,52.15801
315.1945,35.56964,294.8074,1.154766,1.179829,57.5556,51.84369,55.31209,52.76871
312.1919,37.96165,297.9393,1.174812,1.219921,57.56296,51.85849,55.30246,53.64532
308.2368,40.03958,298.0652,1.164169,1.219292,57.56299,51.85849,55.31689,53.69568
306.9373,41.66877,298.7072,1.174183,1.229324,57.55377,51.84,55.32266,53.70854
303.834,43.39798,300.1088,1.174183,1.214275,57.55713,51.8479,55.30917,53.94985
302.8747,45.67583,299.7589,1.189842,1.254997,57.57077,51.83713,55.30884,53.921
304.3137,47.81473,301.884,1.189232,1.234951,57.56754,51.83776,55.31122,54.07007
310.7602,48.75507,299.5682,1.194229,1.204891,57.56314,51.82663,55.3118,53.84674
311.6115,48.98022,300.49,1.184216,1.209278,57.5675,51.82056,55.29601,53.94856
309.8008,48.8786,301.5137,1.204891,1.209888,57.56119,51.81842,55.29306,54.22211
310.4529,49.12131,301.9314,1.179199,1.209888,57.58426,51.81931,55.32449,54.06723
312.9114,49.75333,300.8194,1.184826,1.199245,57.56973,51.81177,55.28189,54.00391
314.0452,49.64962,301.0712,1.179199,1.216698,57.56,51.80519,55.27694,54.0499
314.0452,48.76654,300.2625,1.199245,1.239338,57.56473,51.79572,55.27637,53.94592
315.0045,48.79058,301.6935,1.199875,1.254997,57.55942,51.79599,55.27185,54.28031
317.1558,49.25819,301.4506,1.194229,1.250706,57.55817,51.78248,55.26724,53.972
317.1558,49.64642,300.5142,1.184216,1.229324,57.54099,51.78726,55.28146,53.99628
316.6649,49.77115,300.8603,1.189232,1.231596,57.55435,51.78489,55.25278,53.96049
317.2066,49.83591,301.5137,1.189842,1.234322,57.53766,51.77975,55.24637,54.19769
317.6281,50.07874,302.3224,1.199245,1.224937,57.53357,51.76044,55.23682,54.50592
318.5875,50.44846,301.3415,1.179199,1.224937,57.53107,51.7606,55.24301,54.00827
317.4465,50.40774,303.095,1.179199,1.230399,57.52975,51.75965,55.21326,54.40854
317.4465,50.06598,301.3229,1.189232,1.234322,57.52301,51.76294,55.24506,53.8208
317.3956,49.40577,302.3758,1.199875,1.249371,57.52148,51.76316,55.23471,54.21927
317.4465,48.54724,302.4082,1.169186,1.254997,57.51395,51.76447,55.22702,54.13475
317.2648,48.32717,302.2068,1.169186,1.229935,57.50931,51.74204,55.2326,54.18985
316.2462,48.94363,300.7927,1.179199,1.234322,57.49423,51.73163,55.20395,53.8208
316.1964,49.06619,302.3224,1.179829,1.249371,57.49484,51.72043,55.22385,53.80402
315.9566,48.96146,300.2701,1.184826,1.259384,57.47653,51.7184,55.18103,53.64532
315.5351,49.03556,302.0685,1.159153,1.259995,57.47723,51.71067,55.18756,53.68369
314.583,48.23962,301.6968,1.169186,1.259384,57.45096,51.71236,55.16739,53.77045
314.583,48.31042,304.2679,1.174183,1.264381,57.45044,51.71208,55.16711,53.96402
313.5728,48.4375,303.5714,1.154137,1.248545,57.43707,51.71166,55.18045,53.74603
313.8635,48.69852,303.1551,1.154137,1.264381,57.44885,51.70687,55.14374,53.71769
312.4317,48.45193,302.0172,1.194859,1.244984,57.42798,51.70459,55.14508,53.8208
312.1919,47.80093,303.1693,1.184826,1.264381,57.41876,51.70697,55.12146,53.96402
313.3329,48.04541,301.4501,1.179829,1.249371,57.41644,51.68926,55.12689,53.67126
313.3838,47.94553,302.0706,1.194229,1.249371,57.38419,51.69077,55.11243,54.04663
312.141,47.65696,302.637,1.174812,1.252885,57.39386,51.67917,55.11051,53.85814
312.1919,47.44711,302.7448,1.174812,1.249371,57.37662,51.66611,55.11411,54.19034
313.3329,48.27113,302.7247,1.164169,1.249371,57.37476,51.65895,55.0842,54.37719
313.6237,48.97385,301.6144,1.164169,1.259384,57.35648,51.65671,55.06891,53.99628
313.8126,48.93637,302.7649,1.154766,1.259384,57.33759,51.65671,55.05243,53.7796
314.8737,48.88803,301.8439,1.16478,1.254997,57.3273,51.63677,55.05069,53.77829
315.0045,49.00946,304.512,1.16478,1.254997,57.30051,51.63525,55.02087,54.49829
316.1964,49.89041,302.0706,1.174812,1.249371,57.28836,51.61755,55.01132,53.72162
315.5351,49.64279,301.7921,1.184826,1.26503,57.29459,51.59949,54.99478,53.95966
315.2444,49.2648,302.269,1.184826,1.234951,57.27472,51.56171,54.98361,53.57056
315.2444,48.88705,303.0167,1.184216,1.244984,57.2475,51.5535,54.95432,53.64532
314.7647,48.51355,303.5202,1.184216,1.254349,57.2244,51.53607,54.96225,53.67126
314.583,48.51022,303.7796,1.174183,1.224308,57.21277,51.51852,54.89951,53.94309
314.7647,48.51041,304.5807,1.16478,1.254997,57.18893,51.50604,54.91544,53.69568
315.0627,48.84438,302.3224,1.184826,1.259995,57.18436,51.48154,54.86673,53.37067
313.9442,49.65381,302.063,1.184826,1.25,57.16315,51.4754,54.84024,53.42102
312.4162,49.79755,300.9453,1.169796,1.259995,57.14188,51.45712,54.83353,53.37067
312.071,49.65453,301.0712,1.164169,1.244984,57.12119,51.439,54.8309,52.94342
311.2907,49.18615,301.2619,1.194859,1.249371,57.09198,51.43335,54.80765,53.04413
312.6134,48.5672,301.0832,1.174183,1.249371,57.07993,51.39709,54.79541,52.96936
311.8576,48.517,299.7589,1.164169,1.254997,57.07993,51.39075,54.7847,52.95258
311.6613,48.27216,300.6603,1.189842,1.254349,57.03485,51.35898,54.77219,52.95258
311.1817,48.13867,300.4216,1.159782,1.275024,57.0202,51.34866,54.73462,52.91901
311.1817,47.77139,299.5071,1.164169,1.234322,57.01102,51.33954,54.72177,52.99377
311.1817,47.70893,299.7485,1.169796,1.254997,56.99249,51.32547,54.70801,53.01971
312.141,48.95491,300.8194,1.164169,1.254349,56.97351,51.30646,54.68051,53.0014
311.3736,49.70068,299.8734,1.169796,1.254997,56.94409,51.28119,54.66373,52.91901
311.1817,49.4411,299.5682,1.164169,1.249371,56.92615,51.27316,54.65088,52.94342
311.2907,49.56342,300.0736,1.169796,1.254349,56.90918,51.25223,54.65256,52.99377
312.141,49.94925,298.8129,1.169186,1.275024,56.89453,51.23734,54.63455,53.01971
311.1817,50.63739,299.4873,1.179829,1.254349,56.87347,51.22632,54.60599,53.09448
311,51.36844,298.3279,1.169186,1.259384,56.87256,51.22144,54.57767,52.86865
312.1919,51.36386,299.3164,1.179829,1.259384,56.85751,51.20804,54.59695,52.95258
311.1817,51.34809,299.3437,1.159782,1.274414,56.83792,51.21887,54.57159,53.04413
312.141,51.8764,300.0107,1.16478,1.25,56.82053,51.20624,54.57568,52.91901
312.8533,53.18582,300.9872,1.145058,1.239338,56.81674,51.23123,54.56711,52.91901
312.8533,53.42111,301.7815,1.171619,1.249371,56.81171,51.23383,54.55197,52.97699
311.6613,53.3215,300.7398,1.161306,1.234322,56.79385,51.24335,54.5697,52.96936
311.9012,53.41229,299.8123,1.184826,1.274414,56.80005,51.25751,54.58182,52.84424
312.3113,53.02344,300.9916,1.144123,1.234322,56.80005,51.27441,54.57617,52.94342
313.3329,51.74664,299.8784,1.144733,1.244984,56.797,51.26724,54.56628,53.01971
313.0931,51.24405,300.2758,1.144123,1.249371,56.79089,51.27716,54.59213,53.04413
311.9012,50.74484,301.5137,1.154766,1.244984,56.77945,51.28821,54.57498,52.99377
312.9114,51.196,301.5137,1.154137,1.259384,56.77051,51.29813,54.573,53.07007
313.5728,51.90323,301.5671,1.159153,1.254349,56.76746,51.30313,54.60678,53.07007
313.5728,52.58743,300.5409,1.16478,1.254997,56.76987,51.32355,54.57947,52.97699
312.8533,53.02411,300.19,1.154766,1.264381,56.77167,51.33582,54.60376,52.85187
313.8126,52.28406,300.766,1.139717,1.25,56.77509,51.33633,54.59216,52.89459
315.0045,51.55955,301.4973,1.179829,1.279411,56.77026,51.35272,54.59659,53.33078
314.7647,50.76099,301.1124,1.152752,1.269417,56.74933,51.34918,54.59253,52.99377
315.724,50.9049,300.56,1.144733,1.25,56.74741,51.34991,54.55966,53.18364
315.724,51.53506,300.6363,1.189842,1.290092,56.73724,51.35968,54.58698,53.34473
316.7342,51.55603,300.8194,1.149139,1.269417,56.72369,51.36044,54.59027,53.29437
316.6761,51.93375,302.8234,1.164169,1.279411,56.7392,51.35483,54.57587,53.9973
316.7342,52.43726,303.772,1.144123,1.244354,56.73083,51.39099,54.58145,54.12881
317.868,52.405,305.5801,1.149139,1.269417,56.7276,51.38989,54.56882,54.02222
316.4944,52.30719,305.688,1.169796,1.270027,56.71295,51.38681,54.59836,54.66549
313.5582,52.42941,305.724,1.159782,1.290092,56.70898,51.39215,54.57944,54.92379
310.0406,52.67261,306.0226,1.159153,1.289444,56.70679,51.3822,54.59549,54.80652
309.0305,52.59596,306.1485,1.144123,1.269417,56.69537,51.37781,54.57748,54.34723
308.6089,52.25049,305.8491,1.139717,1.269417,56.69632,51.37247,54.56921,54.25987
309.0305,52.15495,305.1126,1.159153,1.31012,56.67236,51.36584,54.54932,54.54189
306.8865,52.48947,306.015,1.144733,1.300087,56.66373,51.35287,54.54868,54.71687
306.4068,52.90001,305.6346,1.154766,1.304474,56.66275,51.35165,54.5387,54.41568
306.4068,52.97797,306.4003,1.154146,1.300087,56.65924,51.34784,54.5451,54.61044
305.7672,53.2244,304.9799,1.145792,1.300087,56.65088,51.3587,54.52982,54.09724
306.4068,53.84897,304.2507,1.154137,1.259384,56.64612,51.35144,54.53104,53.92151
306.4068,52.81262,303.3218,1.179829,1.294441,56.64404,51.3425,54.51563,53.79639
305.4475,52.19394,303.7077,1.145447,1.274414,56.62323,51.33841,54.52112,53.37067
306.087,52.04529,302.5742,1.176788,1.29509,56.6228,51.33606,54.52496,53.3783
306.4577,52.67087,302.0172,1.169186,1.275024,56.61526,51.34573,54.51523,53.22723
305.9271,52.77365,301.9093,1.159693,1.274414,56.60489,51.358,54.49521,53.03018
305.6873,51.90422,302.2881,1.162378,1.270027,56.61227,51.37106,54.52744,53.09383
305.7455,51.38077,302.0172,1.164169,1.264381,56.60687,51.37555,54.51578,53.04413
306.4068,51.50427,301.2619,1.136058,1.264381,56.60922,51.37656,54.53751,52.94342
306.6975,50.83861,302.0194,1.129704,1.270027,56.61789,51.39847,54.53302,53.14484
307.6569,49.86697,301.8188,1.169796,1.234951,56.6265,51.41425,54.55148,53.14484
309.2703,49.6037,301.4297,1.159782,1.239967,56.64081,51.42914,54.55719,52.92664
308.0784,49.69788,298.402,1.119061,1.214905,56.62036,51.43781,54.55649,52.04163
309.0886,50.5657,298.0042,1.144733,1.234322,56.63187,51.44525,54.56506,51.89209
308.0784,51.78516,298.1633,1.139717,1.229935,56.62561,51.43869,54.55011,52.11639
308.1292,53.55344,298.5077,1.162829,1.229935,56.62216,51.4426,54.55069,52.51857
308.1961,54.34106,299.7796,1.167297,1.246768,56.61679,51.45233,54.56509,52.71149
309.073,54.73781,299.6031,1.154766,1.229935,56.62857,51.44766,54.55753,52.70081
309.5101,55.84381,299.5071,1.176853,1.239967,56.62363,51.45932,54.56598,52.86865
309.5101,56.09973,300.3654,1.144123,1.234322,56.61884,51.45874,54.58167,53.42865
310.0406,56.29749,300.0641,1.159782,1.25,56.63483,51.47107,54.57025,53.40271
309.9898,56.16296,300.8194,1.154766,1.26503,56.63193,51.46442,54.5701,53.16925
309.0305,55.65781,300.8194,1.14975,1.254349,56.6156,51.46161,54.57532,53.44543
308.3182,55.77887,300.6221,1.154766,1.26503,56.62088,51.46024,54.55115,53.26996
308.3182,55.27896,300.0107,1.174183,1.234951,56.61578,51.44327,54.54846,53.09448
308.0784,54.88807,300.4139,1.164169,1.279411,56.61038,51.44321,54.55469,53.05176
307.8967,54.03616,300.5543,1.169186,1.239338,56.61667,51.45966,54.54089,52.85225
308.1292,54.15735,300.3254,1.16478,1.254349,56.59833,51.46976,54.55161,53.06759
309.6072,54.10492,300.4927,1.162508,1.26503,56.6181,51.46451,54.56479,53.03275
310.2296,54.34869,301.8188,1.139717,1.264381,56.61078,51.47723,54.56955,53.01971
309.9898,54.64327,301.0101,1.154137,1.249371,56.6189,51.49005,54.58005,52.99377
308.8488,54.60129,300.0641,1.179829,1.254997,56.60794,51.49765,54.57504,52.89764
309.0305,54.54333,300.2625,1.159782,1.254997,56.6232,51.50366,54.56314,52.99377
311,54.78302,300.8194,1.164789,1.249371,56.6235,51.51135,54.56799,53.2608
312.3736,55.40894,300.6935,1.129704,1.239338,56.63214,51.52237,54.591,53.33405
311.2398,55.78467,300.621,1.168455,1.239338,56.64386,51.52969,54.60944,53.44282
311.6614,56.10118,300.4652,1.140802,1.254997,56.64029,51.54138,54.59396,53.67432
311.6614,56.68747,301.0208,1.142727,1.249371,56.64597,51.5473,54.59705,53.34549
311.1817,56.6232,302.1011,1.139717,1.25,56.64117,51.54907,54.60938,53.76027
311.1817,56.50006,302.0706,1.139717,1.254349,56.62994,51.56116,54.61887,53.42102
310.702,56.40085,301.8188,1.159153,1.244984,56.64493,51.56915,54.60922,53.46985
309.5101,56.49098,302.0554,1.143848,1.263395,56.65512,51.56018,54.62836,53.60892
310.4695,55.91925,302.269,1.169796,1.274414,56.63867,51.57394,54.63913,53.54614
310.2805,55.13998,302.035,1.159153,1.275024,56.63922,51.56284,54.62155,53.69568
310.4695,54.41385,301.5137,1.169796,1.259384,56.64215,51.56769,54.63104,53.26996
309.5101,53.23553,300.5938,1.154137,1.254997,56.65732,51.57727,54.63165,53.07988
308.6089,52.79546,300.9148,1.164169,1.259995,56.65231,51.57474,54.64429,52.91901
306.6975,52.48016,300.5676,1.169796,1.28006,56.65588,51.57428,54.63135,53.09448
306.4068,52.7258,301.8188,1.179829,1.239338,56.6636,51.59055,54.63815,52.76794
305.4475,52.84457,299.263,1.179829,1.254349,56.67551,51.59772,54.6507,52.54364
305.0259,52.84134,300.0107,1.159153,1.25,56.65942,51.61432,54.65799,52.5177
304.7352,52.30951,300.0641,1.159153,1.275024,56.673,51.62524,54.67297,52.41852
305.7455,51.67368,300.4284,1.169796,1.234951,56.69116,51.63339,54.66449,52.46735
304.7352,51.29126,299.5071,1.174812,1.259384,56.70901,51.64813,54.68198,52.41852
304.5463,50.51923,299.7589,1.169796,1.234951,56.70822,51.66159,54.6929,52.21252
305.0259,50.77478,296.2685,1.14975,1.244984,56.71246,51.67487,54.69711,51.67389
305.4085,52.04855,296.7529,1.144733,1.204262,56.72952,51.67929,54.70779,51.67389
304.9751,53.75546,297.0581,1.144733,1.204891,56.73718,51.69623,54.72433,51.69067
304.0157,54.71838,297.7295,1.14975,1.234951,56.7337,51.70718,54.73581,51.62354
303.7759,54.841,297.0581,1.149139,1.229324,56.76248,51.70441,54.75339,51.54114
305.7455,55.27655,297.3038,1.159153,1.229324,56.7746,51.72937,54.74487,52.12952
304.7352,55.40405,297.0047,1.159153,1.234322,56.78168,51.72873,54.77853,52.24304
305.2149,55.01993,297.5616,1.179199,1.239653,56.7908,51.74704,54.77353,52.36816
306.4068,54.64603,299.3164,1.159153,1.204262,56.82953,51.75595,54.80988,52.86865
303.3035,54.53125,298.2559,1.169186,1.204262,56.82376,51.76999,54.80524,52.64282
304.3137,54.81418,300.3069,1.144733,1.244354,56.8374,51.76303,54.80817,53.2608
309.2018,54.93747,303.0701,1.164169,1.25,56.82162,51.77383,54.82831,53.74243
310.9419,55.17911,302.8259,1.154766,1.234951,56.83853,51.78207,54.83408,53.75366
307.3589,55.93369,305.7709,1.144733,1.249371,56.84891,51.79156,54.8309,54.6524
307.119,55.59371,303.1425,1.144123,1.244984,56.86145,51.80588,54.85049,54.24042
